,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149
270,14,0,0,4,0,0,2,0,6,7,0,48,3,24,0,0,0,0,0,20,0,2,6,0,7,1,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,15,7,1,0,0,2,0,8,4,0,0,0,0,0,0,6,8,0,0,0,134,1,1,1,6,0,0,4,11,4,0,0,3,0,2,3,9,38,0,0,5,0,0,1,3,4,0,1,0,0,0,3,12,0,0,6,0,14,0,1,1,0,1,1,0,2,0,2128,1,0,1,98,0,0,0,0,11,0,3,0,0,2,0,0,1,0,38,3,1,0,7,3,0,0,0,0,3,2,0,0,0,0,0
271,1,0,5,7,6,8,8,0,28,169,4,0,30,0,4,187,0,0,0,74,2,0,0,0,4,4,0,66,204,34,0,3,0,95,10,12,14,2,12,0,421,0,5,1,0,0,277,0,0,4,67,10,0,0,0,1,7,47,211,1,2,0,0,1986,0,0,167,0,4,3,0,0,0,0,0,0,9,6,1010,0,634,0,0,4,1656,3714,33,74,2,0,0,2,0,3,0,0,384,0,415,0,0,0,0,0,1,0,0,0,12,67,19,7,0,2,0,4,2,2360,1,0,1,16,0,0,0,10,7,19,0,0,0,0,32,0,0,2375,5,82,2,0,5,1,0,0,8,13948,7,0,0,1
272,1984,0,6,10,1,4,0,0,5,44,3,1,231,2,40,20,0,0,1,0,0,1,4,0,0,54,81,1,0,8,147,3,0,2,2,10,11,1,1,2,0,1,4,0,0,2,14,1,1,7,1,21,2,0,1,175,0,2,0,0,1,2,3,5,0,46,9,23,2,1,1,0,0,0,32,95,0,0,0,1,0,43,1,0,11,0,3,24,2,0,0,13,0,4,0,0,0,166,0,141,2,1,0,0,0,5,0,0,1,0,3,3,6,0,14,0,29,0,6,0,0,354,0,8,0,24,3,15,31,0,0,29,161,49,2,14,106,8,9,0,3,0,0,3,0,3,0,1,1,0
273,1305,1,10,5059,5,0,86,0,106,1,8,1150,46,4,1601,8,1,180,6,65,37,23899,3,0,4429,4,0,1,51,677,2,56,31,1,150,32,4,3,63,810,1,111,123,1,1,287,9,33,39,3,232,22,1661,0,0,1,271,0,2,0,0,18,2,62,0,45,9,0,6,1,420,3,2094,0,0,1,2,137,7050,14,0,0,0,197,9,0,0,2,32,375,3,894,75,12,8,9,111,1,2,311,61,0,89,0,2,0,0,1212,3408,215,19,15,960,3,0,2,3,2,93,0,1,241,2,1,10,11526,5,127,31,6,8,17,45,2880,1662,2,13,18,0,10629,0,0,274,2,0,24,5,34,0,3
274,514,0,1,222,7,0,15,0,2,65,8,46,206,0,1017,8,0,2,5,57,1,0,0,0,0,12,8,40,0,1279,31,10,7,0,352,39,0,280,1,46,0,3,77,1,0,2,0,0,0,1,218,13,5948,1,116,43,20,1,133,0,183,5,4,7,42,3,2777,5,2,0,0,86,86,3,2,7,3,27,15,0,2,2,1,0,0,12,986,0,670,0,11,8,1,4068,0,0,1,5,11,7,63,2013,6,0,12,1,0,3,2,0,1122,8,0,96,63,30,1963,84,0,3,1,92,21,0,7,13,9,4,102,11,0,4544,3,0,458,105,8,36,1,17,0,555,178,3969,1854,195,2,74,176,0
275,77,72,13,0,2,84,67,0,29,162,17,12,2,0,9,64,0,8,1,2,10,1,14,4,499,0,2,0,3666,1,6,393,0,0,234,98,140,3,0,226,3,26,184,4,5,37,30,0,793,2,98,106,3,49,171,0,105,23,32,6,31,0,0,0,18,4,68,9,0,25,11,9,8,4,20,3,52,5,6,1,0,64,7,349,47,0,54,0,19,56,0,20,23,42,2,0,321,997,0,624,0,0,109,0,380,1,0,1,3,0,48,0,5,0,99,5,2,10,25,0,0,58,3,7,4,147,0,6,78,0,9,3,3,5,51,337,5,0,24,31,625,5,1249,20,0,294,1,15,0,2
276,0,168,16,26,0,11,12,1,31,3,110,57,42,1,8,72,23,0,2,33,0,1,942,0,7646,16,495,34,158,628,13,3,0,0,11,47,67,0,0,2,8,2,73,123,1,14,1,5,70,2,145,1080,464,78,19,1,2,41,0,55,2,0,7,151,2,0,22,30,0,0,21,0,0,2,4,1,9,12,3,33,129,9,14,70,52,186,249,22,327,2,63,2,1,1,80,9,2,31,11,65,6,0,96,0,5098,0,0,80,30,0,129,131,346,1,338,1698,12,78,28,0,0,100,0,7,0,1491,2,420,31,140,1,16,7,1,3859,54,1659,3219,55,13,42,0,10,8,6,2,51,50,1,1
277,3,13,3,1,7,3,0,0,0,17,1,106,15,0,1,18,2,0,17,0,0,0,31,0,19,0,13,0,5,45,10,1,0,0,63,1,81,34,10,0,22,0,138,113,1,16,100,0,62,14,7,0,0,0,84,1,43,0,1,1,5,0,1,4,0,0,4,0,2,1,4,418,71,0,0,0,197,2,0,3,0,52,3,24,11,43,16,166,40,0,46,14,74,4,0,1,52,0,1,0,134,28,1,0,3,0,0,8,541,45,1,6,7,15,355,22,40,2,8,3,5,20,1,2,0,141,6,389,11,0,0,2,8,2,0,9,44,11,0,2,2,1,1,0,0,1,1,5,167,13
278,0,0,27,1,0,3378,3,0,32,0,0,0,0,13,1,177,0,0,0,0,146,2,2444,0,21,30160,2,1,0,761,0,1,0,24,197,23,0,40,5,2,1,4,3,6,0,264,267,0,2,52,0,43,209,222,0,0,1,3815,10,0,0,53,0,153,0,321,82,3345,0,0,8,8,0,0,2,68,1,0,2,11,1,274,0,21,3,21,1291,5,2178,9146,0,6,0,83,0,4522,0,805,8575,110,50,0,20,0,1052,0,10,35328,0,0,0,4,85,1,587,3,41,33038,0,4,6,6091,0,0,0,10,0,13,15345,0,0,45,4,52,271,0,471,6,1,0,90,2,16504,103,3,8,58393,168,1,2
279,1323,2,24,38,0,210,59,0,4,36502,0,5,1,211,2,12,1,0,0,5,1,0,4,8,512,0,4,0,361,0,0,176,0,5,4,0,1,3,0,1,2,0,17,0,0,103,41,19,1114,6,0,39,0,8,18,3550,0,0,13,501,118,1,0,0,0,0,461,0,7,0,0,0,1,0,25,1,0,0,0,0,1,54,5,13,0,107,2,0,6,0,10,3015,0,0,0,0,18,12,981,0,13,0,0,1,0,0,0,8,0,1249,3,1,155,1,0,0,0,1,1,0,1,0,0,187,0,92,5,7,10,10,0,0,0,28,469,0,0,0,32,1,18,0,137,1179,0,0,1,4,1023,0
280,1,2,1,4,0,0,0,0,2,1,1,0,1,0,1,1,0,0,10,0,1,0,0,3,7,0,1,0,118,14,2,0,0,0,0,1,0,27,6,36,0,0,12,36,0,43,0,1,0,0,2,5,1,0,18,6,1,0,1,0,22,0,0,0,0,0,2,0,0,2,1,0,0,4,0,0,0,1,11,0,1,108,0,0,8,0,0,1,0,0,1,1,1,2,0,0,1,0,14,103,0,0,0,0,1,1,0,0,0,8,0,0,0,0,24,5,3,0,9,0,0,1,23,13,6,13,0,1,2,0,0,0,1,90,10,0,4,0,63,0,10,0,0,0,0,2,0,34,0,0
281,7,85,242,27,1,194,1730,1,3620,0,20,11,146,2728,2,0,0,2,103,7227,1,566,5,2,9,830,29,19,431,23,135,830,0,3192,3,58,96,156,856,2263,11,51682,0,57,3,178,0,1177,0,38,7,10310,0,283,1,186,333,152,13,0,4,272,0,1643,57,0,1055,3,495,0,35,1714,0,3,15,1357,0,53,2,0,0,70,0,17,12,3183,536,2,0,15,200,11,0,34,0,89,55,108,24,2,835,1,1,34,0,240,0,10,36,20,5,319,4,93,45,70796,9,198,19,4,17,3,0,3,0,162,2,5,509,0,9,9,0,48,4,70,4533,52,18,0,345,1,411,1,0,144,13,1,0,5696
282,5,66,2,2,28,11,2,0,13,95,3,1,26,0,3,11,0,0,1,4,2,3,78,2,6,119,18,28,30,13,481,0,0,3,51,3,3,2,0,0,44,2,18,5,0,21,16,3,3,2,3,1,5,27,1,29,220,11,1,0,12,24,14,5,2,3,6,13,13,0,1,6,1,3,1,14,12,8,10,0,0,83,2,2,28,13,120,29,3,0,1,2,0,10,17,4,22,1,41,30,4,0,13,0,0,1,0,28,18,15,17,1,4,12,12,2,19,8,0,0,1,39,1,61,5,51,0,8,58,3,0,18,538,7,79,201,9,1,6,31,1,4,12,1,13,18,30,4,0,1
283,91,4,21,87,78,10,10,0,99,7,28,22,56,9,4,240,1,18,9,4,0,22,284,0,25,9,15,7,4,120,18,8,1,3,158,64,3,30,4,19,7,3,13,14,0,63,32,25,5,9,691,4,2,1,44,116,7,13,0,1,2,55,14,73,16,30,33,23,0,3,0,2,6,3,1,15,0,8,51,14,8,119,184,202,8,33,29,8,10,0,64,37,9,24,12,4,39,74,209,337,37,0,43,2,64,5,0,21,106,2,61,128,7,116,21,21,1,1,55,0,10,23,6,12,26,86,12,126,50,19,3,26,35,136,134,335,228,1,34,8,2,4,53,64,0,140,4,2,28,9
284,7,19,2,16,69,24,1,0,8,155,1,75,7,2,1,2,0,2,6,17,8,3,53,0,91,2,16,5,23,4,42,27,1,4,6,0,7,10,36,308,22,3,21,27,1,327,11,43,11,8,163,12,10,10,20,632,11,15,6,1,9,9,60,94,16,19,4,7,135,1,0,0,2,2,0,18,18,38,5,17,0,26,0,4,9,1,19,530,174,0,7,11,9,21,0,0,31,2,7,2,1768,0,497,0,2,0,0,1,1195,10,0,13,6,2,1,11,7,3,51,0,4,8,0,8,1,16,0,62,23,265,0,7,266,146,37,4,51,23,165,1,5,1,11,222,20,29,4,147,10,27
285,0,3,0,0,5,3,0,0,0,3,0,0,93,0,16,0,1,0,6,0,0,6,597,0,67,0,0,0,220,3,14,1,0,0,67,3,0,0,0,0,174,1,33,0,0,2,2,1,4,7,3692,0,0,405,16,74,0,80,0,0,2,3370,0,0,0,498,16,0,1,2,0,0,0,0,0,21,0,12,8,2,0,0,20,2,1,119,14,103,0,0,403,0,16,12,0,0,0,121,3,13096,1,1,11,0,333,0,0,0,1,8,9,0,34,1009,235,156,1,1,16,0,12,53,0,0,103,1,0,0,0,0,19,41,1,0,0,42,2,320,1,12,0,0,0,0,27,2,2,938,66,1
286,20,0,2,1538,56,14,0,0,4,247,1,0,48,11,84,1,0,0,0,3,0,350,115,0,159,0,24,51,1258,361,0,73,2,0,1,1,148,62,213,282,10,1,21,2,2,1,759,27,33,52,13,350,0,39,0,958,33470,18,58,0,1929,0,0,0,0,34,31,8,59,0,2278,7,2,0,0,152,334,0,30,2,0,30,61,33,0,512,12153,301,34,0,7,0,28,1,34,3,5,29,14354,1464,2,0,1,0,42,28,0,0,6,128,3,3,145,12,0,9,0,1,0,0,0,0,0,29,0,2,77,6,6,6,29,148,6,1,65,82,0,4,31,2,0,28,2,7,22,3,1,28,2,35
287,34,133,575,1154,1,23,3,0,3782,25,4623,1,7,0,1,9314,0,0,8055,20,24,4,940,1,48,2,0,6080,1,3,2663,6,1,0,677,3488,0,121,0,0,12,66,8656,9235,0,74,0,8,18,83663,1,0,990,27760,2,10,0,3,4,0,1,0,56,34,0,0,0,2,0,0,100,2,4,0,1,15,2,1,0,0,90,79,1,6,4,30,23,6,103,3,0,0,0,25,1,6,3,0,285,39,2,0,9,1,51,5,0,30,0,2,122,0,367,4,211,16,52,86,302,0,1,0,9,139,0,0,4,0,208,6413,0,1,0,0,14,179,61,4942,36,25,0,8,8,2,0,23,1046,141,29,622
288,566,14,18,108,168,3,47,0,584,660,4,1003,175,7,12,43,4,0,0,128,0,152,46,0,5,19,17,0,7,1079,7,242,0,0,8,5,27,588,6,124,1,3,55,364,0,18,3,112,19,43,14,41,116,60,67,23,119,37,1,0,6,0,72,160,119,5,27,12,54,0,5,14,205,4,0,33,1,62,6,25,1,10,11,55,119,104,36,256,13,3,106,3,0,1435,12,17,83,7,164,16,31,3,100,0,132,7,0,292,38,25,122,42,161,204,9,4,6,144,38,1,57,13,0,36,7,10,0,163,251,2,1,8,10,1618,179,9,2,314,323,230,16,3,8,561,111,74,6,1,65,52
289,0,0,0,2,424,0,0,0,74,0,0,0,5,4282,69,0,1,0,0,6,0,868,0,0,1041,0,0,1,6,149,0,0,0,42,0,0,80,109,3,331,1,0,2406,19,0,148,0,21,0,0,368,14,16,0,1,7,0,27,0,1,1,0,1,34,2,90,2,125,0,0,0,0,0,9,0,0,48,0,0,0,0,14,0,9,0,2,0,42,2,4,9,29803,0,0,0,31,3,673,0,0,11,0,13,1,7,5,0,1,0,74,0,38,11,4,10,3,0,7,50,0,8,0,0,0,0,0,2,7,8286,10,0,19,6,2,0,9418,22,213,44,11,0,0,1,928,0,0,384,35,70,3
290,53,3,512,8,1,200,1,0,486,47,4,376,444,6,778,511,0,0,0,0,1,11,16,0,204,4,1,560,115,854,1,5226,3,0,9,36,13,1,0,135,0,9,340,195,0,7,742,12,69,877,0,1,3,198,21,61,0,293,6,0,6,9,2570,1,3,20,67,263,20,1,2,29,0,12,23,1,6,7,3,156,11,8,33,3,7,21,39,3,2,0,13,10,0,62,8,2,2,171,83,1764,0,0,56,3,17,4,0,25,9023,30,239,395,42,2,911,16,0,2,548,0,1,128,0,1,7,7,5,6,652,1,0,3,9,2,1,11,31,0,13,241,3,43,130,17,0,4902,127,0,69,6
291,63,2,1,27,1,0,8,0,0,2,2,1,0,0,15,2,0,1,1,0,0,7,71,0,10,1,6,0,1,3,41,5,0,0,3,2,4,4,6,4,2,1,14,9,0,7,4,8,2,4,2,3,2,5,6,22,6,6,0,0,3,0,0,2,0,0,16,37,0,0,9,2,3,5,0,2,1,43,4,0,0,0,1,1,6,16,28,67,0,1,4,2,2,1,0,0,2,8,49,13,11,0,24,0,36,3,0,1,14,0,5,2,4,8,0,31,1,0,6,0,0,3,1,56,1,9,0,2,11,1,0,4,3,11,15,37,0,0,1,0,12,0,0,14,0,14,0,2,10,3
292,25,1,7,2,0,0,1,0,109,2,0,10,4,0,0,4,0,1,1,5,0,2,1,5,5,14,0,2,3,3,0,1,0,2,1,8,0,3,0,0,4,0,2,3,1,190,10,2,30,1,0,13,0,0,11,1,34,9,0,0,0,0,0,0,0,5,64,13,0,1,0,5,3,9,2,3,116,0,5,5,0,4,0,0,0,10,0,0,95,1,2,4,3,4,0,0,4,1,71,0,1,0,6,0,45,1,0,0,110,2,2,0,2,22,4,2,2,0,2,0,0,3,0,0,0,0,5,0,11,1,0,1,1,1,9,2,53,2,0,11,0,4,68,0,0,0,0,427,2,0
293,85,0,26,0,4,2,0,0,2,0,1,1633,2,24,1,0,0,0,3,0,6,0,0,0,238,0,3,8,0,0,68,42,0,30,0,2,0,10,0,19,1,306,0,5,0,17,0,14,4,103,0,0,0,0,0,0,2602,1,7,0,0,25,1,3,0,60,0,0,0,0,0,0,0,0,0,0,0,56,79,45,3,363,21,13,17,1,35,9,0,9,1,35,0,45,0,0,1,0,10,64,0,0,1,0,0,4,52,0,11,329,0,112,307,5407,151,9,0,0,2,0,6,3,3,0,0,261,3,0,10,0,1,0,169,15,0,1,268,0,0,4,0,0,21,0,0,1,20608,615,28592,0
294,4204,0,87,4,0,7,0,0,179,7,10,0,3230,8,26,17,58,10,7,144,63,1519,19,5,5,3,0,62,556,10,774,23,0,0,1,3,49,2854,1,13,136,22,2,3,0,35,102,198,1151,7,13,0,0,1,93,12960,43,40,50,22,0,0,6,0,2,0,10,2,64,0,2,0,0,6,102,0,1,2,89,8,1,2669,147,5,0,0,1,5,4,9,714,36,23,3,12,0,384,0,17,1204,9,1,50,40,36,396,0,8,27,167,18,3357,14,35,0,0,0,49,1,0,0,778,21,59,9,32,0,224,317,483,23,246,15755,81,9,2,3,5,952,5769,252,0,0,548,527,505,16,0,150,7
295,0,0,0,1,121,1,1,5,262,6,3,5,1,0,0,0,8,0,0,0,22,37,0,0,1139,3,0,0,20,39,0,2,0,0,1,0,244,8540,0,137,8,0,1,3,0,256,0,0,0,266,0,0,0,0,6,0,252,0,0,0,23,0,0,743,0,17,0,2,0,10,34,86,0,3,0,0,21,129,42,1,0,0,6,581,0,0,0,3,2,56,0,5,0,0,7,0,113,1,0,218,4,0,27,0,1712,5,0,21,65,8,1,3860,2,0,10,0,10,7275,0,0,0,4,4,18,6,0,0,0,1,2,0,1,0,8,26,1,7,1,0,1,0,1,0,2,0,2,0,0,0,7
296,249,5,26,5,45,587,19,0,836,709,0,2208,463,56729,139,3,115,0,0,0,0,12733,17,0,3,0,0,36,0,186,0,1145,0,0,2,1645,52492,1,657,22,3,4425,6,0,3,2,17919,3093,17,5,0,0,42,0,15,533,497,0,1822,0,117,3,0,1056,0,21,39,0,27701,8,43007,174,2936,1134,20,43,22,4,150,8,192,34,11,19,0,9,8,2,871,1044,28,505,70,2933,600,0,1,5,303,710,12,1,5815,0,0,826,93133,138,1,107,929,11,186,1283,5,6,65,3252,831,8,3,0,0,75,0,33,7,7,4,68,0,0,13,3,47,5,11549,0,111,6,400,0,1850,7,5,101,0,205,54,11
297,3,0,0,9,1,3,0,0,0,3,0,0,6,0,0,0,0,0,4,0,0,0,27,0,0,2,10,1,5,0,2,1,0,1,2,0,0,0,8,4,0,0,1,2,0,0,0,1,2,1,2,3,2,3,1,11,0,5,0,0,0,1,1,0,1,0,6,1,1,1,0,1,1,0,0,0,2,0,0,0,0,1,0,1,7,0,0,16,2,0,0,0,0,0,1,0,9,0,0,0,3,0,1,0,3,0,0,0,1,1,1,3,6,0,0,4,0,0,1,0,0,8,0,8,0,1,0,20,6,0,0,0,2,0,0,1,0,1,0,2,0,2,2,10,0,11,0,4,2,1
298,10,21,435,0,10,38,2,0,195,81,1,14,16,27,0,268,7,5,0,13,10,161,8645,0,63,123,0,0,9,2354,7,14,1,1,6102,2,24206,0,23,0,4,502,0,1,0,284,0,1,7730,0,393,0,107,167,11,1,31,2,0,8,2423,4,72,2048,1,0,989,57,381,188,30,51,7,4,0,336,762,12,18,18,2,12,0,12,101,20,12,0,30,2,250,49,0,272,0,0,170,532,13,187,2,0,80,0,123,4,0,5404,17,287,18,18,353,1163,129,130,365,308,96,0,2,0,896,8,0,8299,6,185,2842,0,0,2,77,0,19023,20,20,231,155,160,51,1,3,0,12,7,2109,10,175,34
299,28,25,10,2,58,60,9,0,9,68,5,109,4,16,201,121,0,0,1,0,1,58,44,1,17,27,14,21,22,149,166,18,0,4,2,78,8,0,4,88,2,29,55,22,0,30,72,1,113,3,8,1,1,6,4,19,2,18,3,0,65,3,26,6,0,5,109,15,3,1,0,2,7,8,9,12,3,28,34,1,11,20,1,45,3,39,8,2,3,1,4,45,66,26,24,2,107,22,0,75,9,0,15,13,173,21,0,8,19,101,86,1652,61,88,364,45,0,20,30,1,53,50,0,23,1,13,1,100,16,15,1,8,27,139,1,217,168,2,8,61,17,5,2,25,11,252,62,466,19,3
300,4,2,0,0,1,0,0,0,3,3,0,2,3,1,1,0,0,0,0,0,2,3,6,0,2,0,0,0,3,4,0,1,0,0,0,0,0,2,0,4,0,0,4,4,0,1,2,0,3,0,1,0,2,1,0,0,1,0,2,0,0,0,0,2,0,0,1,0,0,0,5,1,1,0,0,0,0,0,0,1,0,5,0,0,3,1,1,1,1,2,2,0,0,1,1,0,1,1,3,11,0,0,0,0,3,0,0,1,5,0,6,0,2,1,1,1,1,0,8,0,0,5,0,1,0,2,0,1,1,0,0,0,1,3,5,17,1,0,0,3,2,0,1,0,0,1,0,4,2,2
301,188,197,67,123,2804,30,2,0,746,163,64,187,5,7,0,1000,0,3,0,103,3,5,174,0,96,1,3,63,2519,7,12565,15,0,0,1,73,4,6,9,32,27,11,1828,681,4,68,300,12,380,178,2,377,20,2,197,130,20,17,172,0,10,3,10,958,1,4,28,874,16,9,1,51,3,21,0,5950,4,3,63,0,58,261,3,0,7,3724,3,0,2,21,33,110,3,112,21,8870,281,65,53,64,34,1,4,0,1308,3,0,1843,1029,2,4020,32,78,1016,134,0,20,6,0,0,18,299,2,189,14,7,4,6,12,3,18,0,46,702,1,149,13,128,17,306,29,0,1,11194,0,7,1,13,76,31
