,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149
258,1,3,18,0,52,219,0,0,0,0,14,166,3,1,0,12,36,1,20,0,250,382,261,0,4,166,297,10,80,3,75,15,0,5,2,517,6,1,11,30,15,0,0,30,1,3220,0,3,185,0,2611,11,7,9,6,1542,6,0,12,0,0,0,0,2,4,0,5,6,14,45,0,0,7,5,0,0,3,891,1,82,167,29,40,641,11,0,39,2,4,0,1,0,0,0,26,20,18,183,57,0,0,31,0,0,0,52,21,2,0,4,1,9,7,0,0,27,21,0,3,72,74,3,3,1,2,26,20,2,74,0,1,0,0,1,18,3,553,11959,273,0,3,0,0,41,0,641,72,0,0,4
259,2,2,0,0,6,2,0,0,1,1,4,0,3,0,0,0,1,1,0,0,8,0,9,19,0,2,0,0,0,0,1,19,11,0,0,1,0,0,0,2,2,4,1,0,0,4,0,2,0,0,19,6,1,0,3,2,1,3,5,0,0,0,0,1,1,3,69,0,2,0,3,0,0,0,0,0,0,17,5,0,2,9,0,4,0,0,0,0,0,0,0,0,1,3,4,1,0,2,13,0,0,0,0,0,1,8,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,3,2,2,0,5,2,0,0,0,0,0,0,0,0,1,0,7,1,0,1,0,0,3,2,0,2,0,0,4
260,202,2,2053,6,5,6,35,81,17,763,21,12,19,3775,2930,744,12,0,2023,68,0,66,38,357,0,699,114,37,2,2,1586,84,9209,1,166,2,17972,805,7,3771,3,378,41,61,0,15,202,2,3609,3,187,0,0,28,1367,139,58,1056,0,1,5,50,1356,92,23,274,0,0,0,3,14981,0,95,2927,81895,1,2,0,17,0,523,528,0,88,21,366,919,4,3,230,2,13,390,2651,75,1,0,86,14007,30,16,14661,164,507,2,59,0,0,669,2,11,229,35,220,4237,20,1411,0,0,1112,0,0,115,3,1,272,2,6741,2923,401,1,0,1,16872,2055,34,1051,32,33,42,8,1,46,0,0,8,8755,442,6,18
261,1,18,1,4,8,561,0,5,6,2,123,4,14,0,2,2,0,117,0,7,2,0,392,5,0,144,2,3250,122,7,0,0,16,0,0,9,1,0,5,1,1,394,5,58,300,77,0,768,20,1,143,10,19,15,0,105,28,47,1,1,0,1,287,257,121,17,43,4,67,7,6,1,15,1,0,1,2,43,4,11,0,0,0,9,3,3,142,3,2,0,0,0,7,0,0,1,4,74,16,7,53,4,0,94,11,2,0,3,209,1,0,6,1,3,99,2,0,34,7,50,1,0,41,3,4,26,3,1,3,0,1,0,0,3,0,2,787,35,2,2,0,1,0,1,0,31,57,20,189,1
262,4,0,2,0,25,3,0,228,0,0,13,0,326,0,2,4,0,49,1495,90,2,0,69,9168,8,5,121,0,1,47,0,4,0,11,0,162,0,0,4264,0,0,0,0,30,69,102,1939,0,1,0,2024,3,0,359,352,0,0,13968,11,11,10,0,0,0,78,8,104,2,0,0,0,0,0,2,0,3,0,860,28,35,4,1,61,0,8,76253,79,8,1,8,1,0,76,1,0,345,2,97,1,4280,12,5887,467,1,0,293,2495,0,233,13,0,651,385,0,13599,0,9,0,0,4,0,11,0,0,2,1,89,13,0,0,0,20,0,7,89,1,0,281,2,4,119,0,66,5,151,0,73,1,1,4
263,0,12,231,0,0,236,0,2,13,0,1,5,2,0,0,0,0,7,0,0,13,0,25,11,1,77,0,5,409,11,0,0,4,22,0,1,0,1,8,0,0,2,0,0,3,0,0,522,105,18,7,1,2,0,2,25,0,0,0,0,0,0,0,8,0,0,7,13,13,13,0,123,19,0,0,0,0,101,175,3,135,0,0,0,3,0,0,17,5,0,9,0,0,48,0,3,2,0,0,9,0,0,0,4,3,338,6,3,0,0,0,0,0,0,0,0,0,1,7,352,6,0,61,0,31,0,0,0,2,1,135,0,0,0,0,0,0,2253,20,1,0,0,0,0,33,0,0,3,1,3
264,0,93,135,1,2,2,0,122,170,32,11,152,11,24,0,284,28,13,8,0,30,6,506,0,1,46,5,2228,89,110,0,63,3,42,62,0,4,414,0,6,4,115,0,0,6944,6,3,5,10,1,1,96,35,7,0,6,0,0,1496,0,1,11,142,96,2,72732,10,101,842,198,27,4,0,97,0,2,6,92,3477,2045,3,0,61,1550,0,0,512,356,0,254,1,68,742,17,2,49,10,51,3,24,3264,2,54,74,0,59,4346,71,3760,2,2007,23,204,3,6798,35,0,108,0,2463,285,0,12,23,0,74878,31,2,0,0,29,15,0,2,11,39,20,49,1,13,119,525,59,2,134,24,45,105,9,0
265,0,422,0,0,0,18,1,18,2685,4,68,0,1,71,1,5,6,5,71,0,0,22,32,31,4,212,0,472,4,105,698,0,1588,57,0,7,3,7,15,35,114,32,101,15,222,7,0,20,149,13,85,5,395,68,1,0,0,480,31,0,1,1,0,5,0,5,618,5,3,2,4,8,1,26,0,0,0,1583,0,0,9,30,1,8,0,31,5,1,203,0,1,0,0,66,3,22,1,0,2,39,8,6,0,10,45,145,58,1,155,81,1,2,4,9,15,21,43,1,3,74,4,0,2,0,34,86,1,19,2,0,0,0,0,0,1,30,58,101,0,0,0,0,1,27,94,3,0,13,5051,8
266,1,13,2041,3,0,267,8,204,4,1511,1356,1269,290,577,3,65,331,6,0,91,4533,7,234,89,225,583,0,10660,125,201,2,0,60,127,649,86,1,0,30,0,0,1915,1417,3,904,52,0,1176,38,0,2,285,220,0,7,1646,207,2629,401,1,2,349,1530,14,25830,157,1384,548,428,385,34,0,0,13,9,1,213,106,41,4,3,8,0,289,37,0,4,4,15,6,1,0,280,376,3851,2,221,624,743,2,2017,30,10,147,426,18,0,22,5,0,42,0,0,2,3,78,3,18,0,32,1309,5,1106,93,2,9,504,112,1,1,18,0,0,0,19,2,7320,2914,0,4,0,2,1,41,0,93,41,78,27,21
267,5,16,0,0,18,24,0,99,3,21,18,28,20,6,0,134,13,2,0,0,5,47,22,9,21,45,10,2,29,95,36,4,257,2,2,1,2,6,12,11,22,293,22,1,91,12,0,88,5,0,42,33,103,14,3,20,6,17,19,3,2,3,11,23,1,11,67,17,61,89,10,3,1,3,1,0,32,15,12,0,52,21,11,18,14,6,2,36,8,0,12,0,5,28,2,10,22,32,7,4,2,8,1,6,12,11,3,9,6,0,7,15,16,21,5,0,7,40,0,10,4,6,179,204,4,10,9,1,7,1,1,2,0,0,17,4,54,15,3,3,2,0,0,0,0,24,1,24,51,2
