,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149
0,0,43,0,67,17,0,0,1,4,2,46,0,192,5,3,52,0,3,3,33,77,1,0,2,374,0,2,9,6,0,1,29,20,20,32,1,0,13,1,1,183,0,1,4,161,6,10,303,138,77,4,1,0,37,2,11,3,6,13,10,3,84,4,4,14,18,151,1,14,1,72,3,41,0,3,4,7,0,0,70,7,0,129,18,1,0,0,18,184,0,11,7,37,92,4,27,25,0,3,1,19,7,176,0,11,0,2,1,5,29,4,0,1,0,2,0,0,38,2,15,10,1,0,80,1,2,179,0,1,1,36,0,155,18,5,25,2,8,3,39,2,58,15,4,18,88,199,12,8,21
1,0,0,3,1,17990,3,2705,44,5,0,1,1,61,0,155,17,21,1,88,3,4,3,0,0,7,0,2,4,614,0,122,289,10,0,2,0,5,31,7,3,86,0,12,2,10,144,104,0,346,6,2,51,146,1045,469,0,12,33,0,815,1,30,0,1,61,2,187,1,0,44,26,4,4,74,3942,4543,2,0,65689,33,0,0,6954,0,0,9,17,777,282,496,2535,0,1,322,7,82,69,28,7,148,1957,116,0,28,7,3652,0,4,0,1,251,0,3,13606,0,163,0,3,1489,38,881,37,12,0,7,0,830,1,299,1,0,0,58449,0,0,62,4213,7,9170,4124,5,2461,1,0,66,0,4,13033,1,65
2,0,2,0,65,0,1,217,2,1,39,1,8,1,0,0,0,2,0,0,0,1,1,9,1,1,0,4,1,0,44,79,0,57,0,32,0,1,0,13,1,0,0,0,5,2,1,31,9,13,23,1,1,0,21,5,12,0,8,226,138,0,84,1,35,116,20,8,40,1,0,1344,3,11,0,3,11,2,0,0,0,0,0,17,3,2,2,0,1,28,222,323,7,6,20,0,10,0,0,237,0,3,3,31,0,21,1,51,136,1,21,0,0,4,1,10,0,13,21,0,0,0,21,0,44,0,0,19,6,24,1,21,2,12,0,0,0,192,16,0,5,6,0,1,10,28,1,9,24,14,9
3,0,16,8,7,70,5,115,5,41,34,33,117,60,266,2,14,10,5,20,313,12,30,62,13,147,6,234,88,27,15,1250,404,104,1513,10,5,19,16,48,4,2,9,12,20,5535,148,4,875,131,426,23,16,8,40,744,12,12,12,142,600,843,23,12,662,21,166,72,1,35,31,775,2922,19,18,22,32,112,1,14,40,1795,1,3,104,4,5,53,164,94,16,512,1,111,177,196,2,9,29,42,50,12,2,15,0,1315,3,17,10,24,19,4,10,33,20,12,201,11,8,29,7,304,188,1,1,145,55,62,54,9,5,46,14,1571,51,315,69,51,69,3,51,27,361,26,25,168,85,13,13,243,1870
4,0,3,1,54,0,44,7,0,27,17,6104,2,351,5,60,7,3212,2,0,6,2,0,0,29,8,12,0,10,1,12,319,5,3,1,14,0,1,0,0,0,0,106,1,0,8,0,21,0,52,2,7,9,0,0,79,1,0,1412,1,5496,942,1,30,7,1,16,5,0,19,0,6,6,1,77402,1,18,0,0,0,0,0,1,0,0,13,0,54,2,0,2,0,0,4,334,0,29,1,14,2,1,486,15,18,0,0,0,1,2,0,0,1,0,0,34934,1,0,43,2,1,0,161,0,1,0,1,0,107,87,464,0,0,3,71,22,1,0,135,82,2,5,2,234,220,54,0,1,1,0,47,281
5,0,80,0,52,12,26,9046,0,1,0,0,0,1,2,3,7,4,13,365,3,63,65,12,23,96,0,1958,0,23,3,1,2,9,13,11,55827,3,11,0,0,318,0,15,0,4969,4,4132,4,1276,558,84,355,71,6388,50,0,0,1,5,13,4,63,2,47514,183,6837,3,0,3,7,79,2506,0,32,6,337,58,0,5,21,21,4,234,0,0,4441,636,735,8399,17,441,5292,2851,0,3,33,2,76,0,15636,3902,99,0,0,354,0,0,0,46,207,41,315,2,0,2,489,94,69,0,71,156,1573,15,135,18,0,7,0,1,7,724,12,83,143,1643,4188,5,224,5909,0,10,9242,1,15433,7435,0,1,21034,7473,41
6,0,30,5,0,3027,97,1,111,0,33,0,2,1199,0,87051,1219,683,81150,200,0,164,26,42,6,0,2,707,0,4,0,0,39,444,10,4,635,0,0,1,16,180,25,113,292,148,0,31,289,4,5482,141,3891,2178,33,3723,2008,1569,4166,132,30,1589,128,33,62,1,11117,3,17,3,1197,428,539,333,0,2037,5625,13,14,3,2,599,10,7,21,11,3,165,2,20,1,68,1,43,591,895,5,23,619,1,78,2603,0,0,11,0,222,48,50,87,0,3607,728,7070,0,19,10,0,245,1,0,0,0,77239,219,4,109,16,1457,4,29,17486,0,427,8863,0,0,1106,41136,3343,58,6,34,2224,0,29,85249,121,3,3,171
7,1,152,8,0,21,0,20,7835,7,11,5749,0,7,13712,1,8332,25619,441,12,0,17448,1253,22,104317,9201,25,9961,127,5,166,284,430,40,8097,1638,5,62874,164,15613,10,5,0,67920,10,242,140,17688,1801,56,51902,0,7,1,9,98,2404,0,56,2,4,1,331,4371,2,133,1,3,0,5,15,380,16,4,49,0,233,3,23,34260,236,0,5,2470,3,40,267,307,2345,6420,640,3,14,3447,850,1,1168,1722,0,85,473,3211,6,128,0,1540,1,67,1,6,14688,215,64538,1137,3,15,0,91,424,11,36,12,320,0,113,126,10,20,3,2,23616,0,60,199,1,3076,7,3394,798,7,199,71880,16,6,1,37,2173,0,7,34,44088
8,0,2,31,107,1,1,8,0,15,71,0,2,0,0,23,0,0,1,4,16,71,16,0,750,0,0,78,1,0,7,303,1,12,10,0,49,1,2,5,1,0,0,138,2,92,641,3,144,167,0,1,1,0,5,7,101,12,90,15,24,4,26,0,0,17,27,0,0,1,0,112,3,1,2,0,0,40,1,1,16,47,0,911,1,0,3,5,32,487,8,13,13,5,30,1,18,3,2,101,3,4,9,55,0,468,57,73,231,0,1,0,17,0,149,128,44,14,1,0,7,234,8,0,369,47,0,0,11,1,0,35,2,5,0,3,32,25,2,2,2,0,2,15,1,51,7,0,4,3,300
9,1,15,1,113,83,6,0,0,16,19124,21,60,20,1,33,2,0,4,345,21204,27,4,0,280,0,0,299,0,0,0,4,39,12,16,0,7,0,25,0,0,0,0,21,12,1249,0,0,0,0,1,0,3,1,30,0,1,0,7,5,75,21,0,11,1,13,2,1,1,0,200,266,36,0,0,56,9,291,0,0,0,3,1,0,60,37,4,274,36,68,6,4,472,57,1,0,31,136,0,736,0,177,0,33,0,15,408,83,56,4,9,4,31,8584,5,6,251,2,86,0,1,12,0,0,7,260,0,1,1,0,0,0,57,227,18,3,106,14,56,5,0,18,60,52,111,6,5,0,0,5,25
