,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149
0,92297,89917,87916,100232,86733,107460,107703,97533,111306,86513,78853,109051,95349,91890,102608,107152,90931,109279,120820,107010,107676,112539,97125,107505,98725,107974,106108,113593,101545,109650,99033,103239,92713,109243,108825,115766,97566,108381,83815,72601,83026,104416,105322,79043,91335,115375,107644,97954,101971,85726,102469,89453,83384,105115,107510,106549,97710,92765,96659,105406,112387,99040,100121,118394,96609,107071,94111,93376,105432,105324,102406,93633,111840,91837,96786,119747,97054,87387,110872,111180,99117,97941,100532,76187,104895,100124,85727,106254,91005,126218,102581,108124,102578,101771,117799,99828,91121,93937,95960,93526,94094,97085,109669,111013,100006,93100,101244,107736,92941,102187,120831,85614,82392,110550,89762,84983,88593,107870,87696,79094,99037,104597,96110,83046,88303,111917,83666,119517,91194,79768,104714,86017,115342,82632,113508,91608,87616,102865,91854,99347,101989,86668,112005,96254,89981,121126,100806,86136,78681,95888
1,105366,103670,112383,106743,96857,118438,103284,105840,90833,88621,111251,111189,105808,94516,117113,102537,103844,111634,106656,98805,98276,94307,107177,89590,107539,112324,94200,98850,105959,101945,99979,107622,105468,98153,105883,89686,97921,109817,88649,109973,86842,87816,103182,89612,100746,90803,96737,94086,83525,94878,107486,95854,118709,118494,96077,83950,97123,90050,96399,112088,106332,113119,98183,108490,84174,109875,100250,102783,93146,110124,104724,97583,109333,92006,90888,102071,109776,117592,102677,97715,90522,97652,98896,97506,87820,108230,99141,103732,88281,115293,94394,101342,97766,87036,114729,121154,101027,87029,87698,92359,90231,91032,99134,85888,113331,97271,96631,94639,83756,101452,81423,102255,117517,94882,108977,105291,98558,100122,105713,93831,107238,91303,89918,104549,111594,63763,112727,86040,93674,113291,109022,111726,105672,107043,107245,110942,94971,98504,105300,104064,81710,114545,102256,100798,104185,108033,105736,110069,107651,125204
2,103290,99809,108722,97738,89773,90978,100160,92593,71340,108824,71175,106892,97175,95271,99207,83944,97749,85158,88656,96618,99888,100085,90034,105372,112019,94890,102593,87565,94317,101175,106096,88578,88818,103415,105341,91383,100504,108491,95901,99189,93165,104976,93683,104814,117881,98717,108539,102714,134912,87098,97872,112278,105782,87776,96946,102589,103981,106617,104232,86752,93308,99663,85568,103666,114084,83844,104878,111604,89461,117742,102270,88587,90133,103703,108842,106361,114630,100818,103840,95558,88988,109041,108925,102387,93522,105862,99868,98219,99973,85790,88936,103323,92003,109755,102615,106191,106806,96738,103577,89658,97143,100027,91348,96145,101048,86803,85431,117392,109825,84487,92942,101657,99051,108847,110356,92087,136309,90397,86272,103248,85023,119021,94388,85972,106604,98284,106479,99764,98608,108823,87939,104691,108626,107265,120120,108770,89604,105366,99839,93434,87554,106260,80750,91020,97388,106431,109064,83219,106496,84916
3,100369,93075,114064,101521,111290,107453,125419,85575,101104,99749,80970,97830,107799,104920,109128,96123,108538,89789,98057,103940,89465,106414,110873,100195,97468,93571,93135,77665,94363,100094,102539,111453,101793,111129,115772,88304,92966,79539,109224,85913,101227,110573,102380,108400,87035,106663,95560,111511,89383,89788,90694,113218,78495,95995,78769,89204,107761,84071,117978,86179,103491,107540,84544,96921,87465,104711,107407,74883,104193,104554,85447,105756,115543,106381,112337,103704,112497,101554,105333,105227,93684,107354,115079,104487,97327,95745,95992,97790,101645,110197,116631,106365,106037,84571,87538,100122,95101,93706,106733,87729,98456,103937,85727,84505,104441,83346,99702,90153,105813,82876,100535,104512,103402,119333,90821,87944,111453,93490,105217,104129,93481,110002,101651,79833,114030,95060,112079,105400,106962,84766,85183,92004,92460,91732,103955,110926,104498,96527,95334,101811,118119,102850,112109,86876,89863,96413,97520,90543,97345,97888
4,96226,109760,79474,93714,101253,88986,81135,99776,108926,93224,111979,94046,111206,88599,94116,111742,99765,104793,93154,101154,92874,117437,109693,95469,104504,111862,99007,100572,75027,78690,96248,113358,107997,104866,95625,79922,87708,94915,80609,88159,122113,96734,100424,110499,87327,88746,92373,99508,101917,93335,95555,108699,91898,110823,103572,100377,128745,104940,99383,108799,101488,82837,99315,85353,100819,107554,91098,97411,86350,88528,93473,102950,110562,91658,99589,95826,82088,90312,94447,108774,102239,91437,102728,91319,124660,103099,97250,88938,90045,106760,103384,100238,100955,102077,105623,111357,129273,92001,107711,109833,82242,99245,103251,94471,96612,91057,106317,94866,104051,101572,114438,95878,102420,97518,117620,94195,95316,90969,94659,103878,86360,98082,118509,91599,96439,83167,116416,91112,89520,106389,94625,104895,87296,86471,93057,100300,92315,119475,124936,102738,91303,105484,104740,111943,89539,103386,95865,86137,114013,81077
5,112136,120691,95483,94988,92968,89849,103391,79386,96792,108986,104067,119003,69253,93274,104930,97063,91276,93160,116266,82444,116424,103867,104192,100078,107653,97447,96152,89388,85433,102249,103286,103021,106676,95694,91393,94449,103675,94506,105730,109100,118590,118839,90502,89356,93726,92735,85067,95212,77249,112532,107512,90094,113613,107507,84958,103144,91301,88500,93434,99344,98688,106766,88290,103158,95038,91377,93192,91724,112450,117164,108215,85489,89983,98347,98622,95991,101048,91882,99059,94315,98029,97959,81356,95414,111623,103325,79066,92393,94662,84676,97697,91584,84224,94444,95248,100257,114168,83280,94718,103499,108025,92156,87569,94549,115329,98055,97419,85388,96714,92550,102481,107909,100047,85071,83289,104069,101910,107102,112834,106022,89672,95550,108151,102975,106357,108151,114385,92329,112703,104625,101383,88557,107685,86783,106525,104434,93901,94169,84747,108264,112740,113248,98515,99901,97908,98654,92310,101330,89338,89095
6,98039,77114,113571,107277,107892,94633,111343,102472,120335,80699,103695,109558,98754,107870,99828,93177,106177,105098,96869,99785,99599,90437,103048,104223,96987,99242,128333,103508,99280,116829,86289,107127,106392,92268,96920,111257,85836,95931,101346,91051,109897,112773,83485,84542,103892,92502,105726,104960,102676,109005,107433,94468,104872,96078,81015,98741,99956,104809,86334,111952,99820,89930,119830,90306,104116,99718,107561,112199,114017,110602,88979,118121,84104,108070,97098,90867,109100,91648,93286,92038,104322,96460,98040,106249,118565,108054,87109,89470,89350,98754,116019,110130,84106,92609,102985,110045,111354,83397,91885,98906,100265,113735,85674,101136,114491,108009,108283,107629,111072,94902,107846,91904,98657,86012,95354,90169,89446,116498,90995,83876,94603,106187,116282,101704,95081,90658,103893,91436,115372,115920,115612,91218,88665,99945,112822,110110,95324,110141,78958,74175,79154,123424,111451,99483,84529,92117,87233,90327,111405,90814
7,112651,95677,107541,94026,101744,99601,89054,93738,121338,94843,105142,111410,100174,92336,108445,102065,116051,99283,105341,103818,96123,111306,118110,96541,92644,119305,99804,82035,103810,88169,93348,96683,97621,93756,113838,112462,102289,90885,103831,113507,98950,95852,102922,110941,108386,95155,105096,88884,113801,84068,107000,94353,112159,92563,95781,87418,95860,97596,92929,113475,85099,99781,100970,77927,122135,100953,114391,113515,95352,100762,100388,110597,98708,119493,106330,89865,100708,111377,112089,98500,98327,95671,91605,69947,100796,93940,89826,96415,97006,104262,94390,101900,105130,95008,97611,99365,79779,106819,98095,100906,98006,105788,97421,93835,76481,106421,107089,86890,84270,104545,92351,103875,102791,101102,105379,93920,109549,91193,89326,111418,104249,99790,95246,89714,100127,89701,105616,101236,101410,100574,105082,95622,100013,94229,90900,100737,90633,107176,121458,86672,83943,112082,96063,83375,98645,99291,113226,103444,116296,76041
8,110605,101403,99764,108502,88996,115157,90698,92440,109953,93166,87781,100503,94772,103503,109916,97187,95483,100271,106833,110860,103616,111398,89434,120482,91480,79669,94994,92318,100028,98733,109051,74284,90522,96350,100636,95889,100663,104634,94321,103214,117422,113257,105398,105241,113460,112999,98303,93944,103597,100076,101353,89176,97820,113512,94866,93802,98390,99649,102259,97262,122320,90837,103851,103283,99992,99673,142337,98834,101938,94770,97666,108612,95023,108909,106966,87606,90146,90848,112240,94512,102965,119904,79662,93496,96851,99405,102445,101037,87924,110630,95467,84077,86280,97922,101327,100529,92400,103029,106544,106697,98127,120059,113090,99119,115288,103110,102209,89710,98700,95417,87942,98579,96048,114513,98248,90520,103089,93188,106580,90594,108793,98776,105846,82240,92738,93092,110480,98187,95211,102850,112579,85608,104104,110518,116299,90564,100530,107265,103509,102953,103112,89815,104885,110679,95809,102231,118729,109318,103181,104972
9,113579,89069,100419,95697,106116,84965,82100,99834,87078,93866,109806,110972,82150,100681,107898,100157,87123,98433,112116,95919,107655,88115,94591,95365,101092,116619,100127,82871,83928,96115,117860,115019,115885,80107,110930,101822,106998,111948,108727,106733,101378,92602,102698,113127,73828,89180,113660,82186,97286,98807,104676,91227,108808,100363,92121,106257,93047,115770,88915,106919,105009,115417,112011,93530,97738,100929,107597,71843,110983,91982,108389,104192,113676,88118,95956,92318,107132,99456,89593,89441,91797,95420,108771,76641,115291,108779,110195,93877,76720,96563,115673,112042,89301,100661,85860,103031,120282,98096,92277,94761,96745,89578,104478,84956,106388,106088,120139,107173,113861,89874,103083,90044,95710,106321,106983,111521,110884,88017,103870,111851,98565,109610,86981,91311,99428,99250,88344,111327,85553,87086,91286,93702,107102,85258,103083,113949,92270,100255,101113,92183,92373,100238,98938,92635,107172,101578,99454,121902,76102,100089
