,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149
364,251,5,3265,37,0,10,0,39,0,382,23,1,1,3,5,0,6,464,35,0,12,1,11,0,8,51,657,318,2,52,0,1,214,1,0,63,0,5,239,8,17,13,667,79,9,32,345,84,34,14,665,9,73,2266,14,13,1,638,221,15,46,0,66,38,0,18,0,81,77,0,0,1,2,1,5,0,227,61,22,55,13827,56,3,2364,2,178,42,336,16931,4,132,783,134,9,1,2246,40,11,35,8,2,3,929,139,1067,1,16,1966,23,2,94,1281,0,1,8,446,2,326,62,157,2,0,3,134,1,263,31,8,6,0,0,188,108,330,95,1,0,101,0,163,0,10,38,89,20,722,17,0,292,584
365,73,0,1,2,0,0,5,2,2,0,128,15,3,1,24,1,3,2682,9,0,4,993,0,0,74,0,152,23,1296,3558,134,0,83,7,0,103,2,1,2,0,1,903,327,6,128,27,14,58,2,18,1,15,15,15,0,23,49,56,0,2143,2,2,0,159,16,7,2,0,1,0,0,0,0,3,0,0,1,2,43,51,453,0,27,1,102,17,6,5,22,46,87,159,5,10,14,1,0,0,0,377,2,935,0,1,3393,5,0,0,36,0,0,17,12,113,19,1,1,39,0,35,0,63,0,59,1,0,46,0,0,1,1,0,10,0,12,1503,1,244,116,0,0,13497,12,973,0,12,32,1163,11,16
366,2017,139,12,103,2,52,6,4,2,9,126,6,8,8,2271,14,29,393,24,3,591,0,11,26,6,36,1198,14,86,1,4,6,11,867,0,11767,24,530,182,4,6,8,67,40,25,33,4599,38,1,1,162,124,31,3839,40,119,92,69,104,29,5,15,221,32,2,77,3,127,17,3,42,4,2,435,45,5,700,31,93,253,116,132,8,1,10,14,10,43,124,183,13,87,1,62,2,2519,1,4,44,2964,11,1681,15,451,17,31,141,8,110,0,137,3,537,7,65,7,6,72,1,51,87,66,212,33,1059,174,32,47,60,0,11,2,396,70,3,63,18,3515,9,6,2578,145,71,52,0,18,701,176,25,81
367,9,19,2,2,0,0,4,0,1,0,7,2,3,3,52,0,3,124,3,0,81,2,0,2,1,4,7,373,11,36,52,11,2,10,0,39,2,16,2,0,10,3,1,4,64,36,4,1,98,0,9,0,32,231,6,2,6,28,0,5,2,1,1,146,3,3,30,4,2,0,8,1,3,1,9,4,23,0,38,3,16,1,5,4,3,13,4,18,2,12,19,0,1,1,1,995,14,0,1,30,23,160,0,0,273,1,45,11,1,2,5,14,43,2,4,1,0,14,6,1,1,11,0,19,15,199,4,3,1,1,0,2,2,3,2,0,0,17,0,1,2,4,0,7,3,0,18,9,30,16
368,16,1,0,132,0,0,0,15,0,0,5,1,2,13,3,4,0,435,1,23,6,0,0,0,598,4,5,0,5,153,7,6,8,1,0,0,10927,0,0,0,4,8,45,7,176,0,0,0,0,0,2547,0,14,0,0,0,1,18,6,4,2,0,0,4,2,0,1,49,11,0,0,0,110,4,9,0,27,9,0,0,0,155,0,0,2,6,0,0,34,0,0,0,3726,0,0,0,0,0,3,108,3,3,2282,0,33,12,8,16,484,0,3,4,11,0,2,0,10,1,8,6,52,3,8,411,0,9,0,55,0,0,0,0,1,0,31166,80,0,8,0,6342,0,0,31,2183,0,1,0,278,0,0
369,4555,46,97,119,0,118,39,0,3,149,28,3,1,0,6,4,2,30,63,0,2,2,0,15,18,10,65,63,35,1873,30,234,206,544,0,197,28,86,2619,7,2,7,412,76,97,29,55,42,12,3,16,153,1989,8,102,145,47,4,21,184,6,14,240,28,3,3,8,65,64,6,57,7,0,7,180,54,224,2722,470,195,70,3,61,8,3,863,43,26,2,40,187,346,87,4,1590,167,8,6,166,125,1,147,1230,16,247,65,8,118,54,144,1730,6,22,10,17,6,68,1334,6,13,18,178,9,298,22,73,69,25,175,1,0,6,230,75,885,620,2,68,3,6,5,11,19,1527,2,2,201,153,33,144
370,0,1,0,56,1,4,1,1,42,744,12,122,0,1,5,0,0,214,1,0,0,0,0,3,0,2655,0,102,56,65,62,0,25,1560,0,2,1,50,312,4,0,4,1,6856,28,59,36,46,15,17,18,0,5,8,51,241,3,21,341,12,4,2,9,209,1,61,214,11,6,0,0,8,551,0,3,4,88,3,10,9,0,0,1108,892,258,693,1,76,21,1,9,51714,0,20,0,7,47,0,33,2569,0,522,13514,0,27,72,1599,0,21,711,2,1,29,22,12,1,0,7201,1059,0,69,18,502,0,164,47,5,0,27,3,0,0,126,0,3,16,3652,2153,1,1,0,36,412,33,3,25,983,69,1,45
371,34,5,0,4,21,622,0,0,3,39,43,1021,0,3,14,0,178,242,90,0,35,0,2,39,2,12,18,15,543,16,3,74,6,468,0,0,1,3547,16,6,0,270,0,26,488,27,23,68,8,0,3,1,12,28,9,2,8,1,0,381,2,1,13,193,3,0,1057,35,166,66,11168,0,10,0,0,40,361,38,25,7,48,9,2,1,1,83,22,3,254,38507,63,32,119,0,3448,51,9,0,7,2,427,6,57,8,1205,3,307,109,36,0,135,2,2,171,1,1,0,0,693,2,1,74,0,1,1,0,3,12,0,0,3,20,0,1,0,2,1,24,4,34,51,4,182,1736,33,41,0,137,5553,14
372,112,397,2,19,0,0,12,1,2,8,1,562,171,973,944,46,3,1089,0,0,3487,0,475,10,232,1,167,211,76,229,253,335,2197,0,0,279,2,0,14,6,113,3,8,79,72,303,24,2,1173,7,359,40,147,161,25,12,51,0,2,0,20,1164,0,41,7,153,15,0,416,19,46,0,4,10,2,39,2,1686,24,3428,700,2,1805,663,3,1,0,9,3,1,257,11,173,83,346,426,54286,2,23,1756,1,456,8,170,805,3555,55,4,35,91,14208,11,43,2,29,11,14,31,1387,2407,0,4683,38,3,1,2039,5,0,4,4,0,1,15,13,24,1019,0,109,6,0,212,14,228,0,10,277,53,74,68,14280
373,297,109,18,0,2,319,4,2113,0,0,3426,1,1,1,1,0,0,4697,5,0,20,11,2,5,2,3,56,27,250,2,2,22,345,1,1,1,112,30,1,0,5,1,0,0,1,24,23,0,9,0,23,0,2,87,4,5,0,0,25,1,0,984,90,1250,210,3,250,77,583,0,2,1,0,6,1,1,1,13,10,3,0,0,62,0,1,16,0,0,0,169,1,1619,384,0,0,23,21,2,202,236,2,4127,138,66,1011,0,413,16,0,2,0,68,14,3,0,2,21377,90,9,6,1,0,2,0,23,261,8,0,4,0,0,4,0,6,1,0,6,3,0,0,32,0,33,1611,5,42,12,1899,8,424
