,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149
0,0,1,11,23,16,1,0,73,0,0,41,0,2,1,0,10,31,2,2,4,0,0,0,3,26,0,1,0,97,77,0,8,0,0,7,0,3,1,7,0,1,0,0,0,0,0,64,1,0,0,0,1,0,80,31,0,0,1,0,17,135,0,9,1,2,63,0,22,0,9,25,8,0,0,0,0,5,1,302,0,17,43,46297,58,0,2,0,220,1,3,23,0,0,9,0,0,2,0,0,2,2,0,183,0,67,5,0,4,2,0,10,0,0,6,0,0,152,0,0,1,3,1,0,0,869,0,9,4,0,0,0,21,6,5,21,0,0,0,0,13,0,3,21,58,0,0,1,0,1,2
1,98,194,4,8,9,87,37,10,96,165,8,17,4,3,0,8,20,3,4,4,143,53,0,181,16,2,1,3,80,81,4,4,8,6,32,8,11,38,0,3,7,5,305,3,13,19,15,6,7,3,6,798,51,119,29,38,0,27,1,7,57,158,8,2,31,233,0,3,3,30,39,191,0,7,0,0,8,6,34,41,2,0,419,1,2,239,8,210,0,14,8,3,86,2,1,3,17,0,946,2,21,83,15,0,7,2,27,6,0,37,102,949,1,27,132,19,13,12,3,5,4,60,9,0,32,9,1,11,2,14,0,210,2,0,43,0,0,125,24,20,8,1,15,6,0,29,479,2,2,11
2,20,82,106,27,63,14,9,1,6,127,10,30,4,0,2,17,29,9,2,0,41,26,381,32,16,39,49,11,29,5,33,43,0,21,60,7,7,26,38,0,11,92,34,59,2,35,17,21,19,11,5,29,46,31,16,131,11,41,5,0,32,1,0,0,462,83,6,1,17,160,179,85,0,34,24,2,4,33,25,7,131,3,21,15,39,8,9,36,0,28,0,120,0,3,15,27,66,7,3,12,8,39,1,0,5,26,4,3,79,6,1,79,8,22,10,36,4,46,209,179,329,174,46,0,126,28,274,24,1,1,116,16,11,13,364,5,0,28,289,1,7,60,87,208,432,115,231,0,39,13
3,6,1638,3,125,0,2,0,0,79,17,1,13,0,0,5,0,114,0,3,399,4,0,31,90,1,0,1202,45,0,2,1,78,0,0,4,1,20,3,16,0,0,1,123,1,0,0,0,0,0,5,4818,9,12,1,56,2,2,7,7,0,0,1073,0,0,17069,5177,5,0,30,8,1,278,1,0,1,136,732,19,102,0,2,0,0,32,0,0,0,0,0,12011,0,10,0,15,526,0,0,0,6,0,33,8,14,0,0,0,0,965,36,0,1,66,1,483,417,15688,19,0,0,123,3,0,0,22,12,1,6,11,0,80,0,1,35,95,2731,0,0,5,2627,81,0,0,0,31,2,174,0,1,27,22
4,151,2234,11002,29,87,0,46,78,307,1838,23,20,64593,1,0,25,83,0,2537,26,0,928,5841,0,31,17,21,597,616,33,368,32,0,11,14,3040,34,3,4,0,1,0,294,1,4,19,260,2338,5,69,293,135,83,3,273,8,0,1,0,5,9819,347,0,21,217,192,1161,13,97,0,127,18,0,54,51,1,123,4,3,48,0,71,144,4202,142,12,259,1915,0,24,9,0,36,51,0,0,97,0,41,52,762,30,13784,0,946,175,2,222,49,3,63,1259,38,8,130,1,22,58,123,267,696,302,25,102092,10,2,1,11,34,3,2,214,1,94,4,0,73,130,3296,0,664,2,1067,184,135,2,53,1,1192,1
5,1,0,22669,17,60,0,0,0,40,71,3388,1054,110,5,46,22,48,748,3,1,21,0,63668,73,6576,4,6,96,12785,2,21,92,0,0,1,15,6,127,794,1,1,10,155,0,3,1,122,11,0,149,10,20399,1,28674,12757,0,245,18,1,21,10,1,0,189,12,0,27,0,22,2,0,765,1,5,3,5,123,151,7,228,13,1,5403,1,12,4889,0,0,0,56,116,2636,0,2,3,54,9428,0,271,1,0,611,11,1,10,49,1,0,307,4114,122,0,9,282,25,1,0,0,86,0,0,27,50,0,44257,71051,16,2,0,0,0,24239,0,10,75,0,123,39919,33776,630,821,0,26,186,0,0,52,83053,2,106
6,0,8,22,4,4,9,0,16,24,9,5,0,7,1,0,2,4,3,0,13,3,2,3,3,0,1,2,0,4,1,0,0,0,0,1,6,1,0,4,0,68,0,7,4,2,0,0,2,0,1,0,1,0,20,2,3,0,5,5,0,2,4,0,0,4,17,0,2,1,1,4,42,0,4,0,5,3,6,0,8,1,1,5,0,0,3,1,9,0,2,0,2,1,3,3,1,16,0,0,0,1,15,16,0,6,1,0,1,1,0,1,17,1,0,0,2,0,10,7,0,6,6,12,0,1,7,2,3,0,3,1,0,1,0,15,7,0,14,1,6,28,0,15,0,2,17,5,0,1,3
7,7,1,435,6,22,0,17,10,8,16,7,0,22,10,0,11,85,4,11,104,34,42,0,63,31,19,36,62,141,2,0,4,1,1,86,139,10,0,84,2,57,8,37,3,1,0,37,1,0,3,0,83,6,1,86,31,0,10,49,16,0,6,6,20,199,18,17,20,69,15,0,4,42,155,99,16,104,8,184,16,0,0,1,2,1,247,2,26,0,7,3,3,8,57,25,6,8,88,1,1,1,31,8,0,11,19,0,0,20,18,0,55,0,3,1,14,897,1,30,0,2,54,8,2,2,0,4,21,0,342,6,20,0,19,193,0,0,12,1,8,1,0,38,0,8,20,148,0,5,89
8,2137,0,0,9,203,1,0,0,8,12403,23,10,55,81,1,4099,0,0,1,1,10,6,0,9,8994,0,105,1415,0,9,13,0,0,0,89,0,0,29199,0,74,30,1869,1,12,47,723,0,0,1080,14,0,34,100,0,0,1,0,67,15,0,5788,18,85,2,195,1235,0,243,0,3,6,26,0,3,1,56,20,1,43,1,2,0,222,0,0,17,1082,0,5,123,1,2303,160,0,7,630,7,1,118,19,55,22,0,0,4,672,2,470,1648,0,17,47,0,1,334,0,7,0,17,1,2,67,1170,0,933,626,14,4,0,0,1,0,4,1,48,0,116,11,48,1233,2,0,6605,0,42,5,0,392,0,58
9,1888,8,84,8,21,452,6,108,1395,77,2,10,434,4,0,28,198,64,0,28,1,1365,2675,5142,0,1,1,7,20003,42,1,186,2,199,116,20,1188,0,19,0,144,14,90,60,15,9,141,2818,68,9,2,0,8,374,111,7956,5,38,19,8,351,0,5675,0,25,6,31,532,5,294,243,33,2,10,131,92,121,0,34,40,5,328,111,2,5,59,1,28,43,95,21,27,16,1324,2908,2,0,0,33266,3,15,101,249,0,8,9,57370,1,25642,181,68,229,0,6,958,4,0,16,3,25,221,1558,3,7,25,93,7,515,0,0,8,538,1,0,29,116,297,26,53,190,1007,1,0,0,1,104,1364,31,1867,2
10,24,2,15,19917,176,523,0,50,3,1,7,0,0,0,0,62,141,0,15,15,29,4,0,2,140,37,4,27,0,0,0,388,0,0,4,21,3740,0,27,191,4337,0,1,1,1,28,0,1,1,230,65,0,430,5,762,0,0,0,0,147,3,2,0,149,0,19,0,0,0,402,0,14,0,2231,4,5,0,0,11,3,122,20,81,17,107,51,8590,344,0,0,17,8,0,0,3,1,0,0,3,0,4970,234,82,0,327,5,8,0,3,0,0,150,0,611,5,0,0,1,16,122,0,19,0,2,0,8,1,0,0,2367,5,3,0,1,35,0,0,0,3036,37,1,0,0,12,17,0,79,106,120,609
11,23,108,0,0,6,109,7,1,21,21,2,115,10,74,0,12498,11,23,20,0,1056,41,17,7935,5,71,0,115,30,5,6,38,0,1569,113,2807,0,0,0,67489,0,0,16834,51,2,472,0,0,42,14,0,525,0,6,807,1862,11923,4,32881,527,47,0,50,0,17,8,60176,244,45,17258,18225,7516,2317,0,8,0,6,1,7638,18,42,2,2943,0,1448,1296,50,1,0,697,0,125,0,59,5,92,9,73320,2,0,337,10,0,2,20,0,23545,17,85,109,1,275,2,406,0,9,1,27,31,36,0,30,51,0,11,0,23,36093,11,3267,0,167,1,0,161,0,5050,37,27,1,1540,1,131,0,10,7,4,0,143,0
12,19,1055,1,29,217,713,0,9,656,1,110,26,98,0,0,11044,31,3,2,5,47,79,5,77,0,104,550,2,3990,5,14,33,0,0,32,52,2,40,650,44,9,2345,84,0,4,10,4,6,0,20,8,1,135,251,15,663,1,10,32,861,127,1,0,7,38,3,124,4,5,6,25,346,0,0,88,439,858,43,7,8,7,40,7,26,0,196,612,549,3,7,3,4,3,71,10,66,7,1950,1072,0,565,1190,228,4,453,3,393,5,12,0,18,514,1,33,6,52,1,204,64,0,2,1179,39,0,835,3,160,13,24,11,16,1,1,1502,1650,19,0,732,0,15,493,4,534,5,1,6,22,3,60,14
13,3,2,14,0,11,131,1,1,5,0,0,0,1,0,0,2,91,24,0,6,15,224,0,0,2,1,5,42,0,143,1,369,6,0,4,0,18,0,0,0,160,0,10,2,2,0,34,19,0,1,0,0,2,0,0,0,0,0,14,0,17,1,0,0,0,5,0,0,10,42,0,33,0,1,0,0,42,7,5,0,1,2,207,19,0,27,0,15,16,14,1,0,2,1043,0,5,0,0,0,0,3,0,52,0,25,0,0,0,23,3,0,3,0,166,4,2,0,0,28,1,267,9,0,0,0,0,0,29,0,0,6,0,0,4,1,0,0,0,2,510,1,2,73,0,2,2,10,2,241,9
14,1,1,0,3,0,6,9,27,12,11,12,0,0,0,0,28,0,0,0,12,0,1,0,90,0,1,1,1,8,0,1,1,0,5,6,5,0,0,0,0,11,0,3,4,0,0,1,1,1,0,0,3,2,0,13,3,0,1,1,0,22,4,0,0,7,107,0,1,0,32,0,1,0,27,5,0,7,5,1,0,15,0,0,4,6,2,0,330,0,4,2,0,4,8,12,1,8,0,0,1,3,2,10,0,2,1,0,0,11,0,18,6,0,1,1,6,0,2,5,0,0,2,2,0,0,2,1,2,0,1,0,0,0,0,16,2,1,9,2,0,1,0,2,0,2,0,0,0,3,2
15,31,96,334,337,20,20,17,44,0,10,43,1,0,4,0,7,0,32,0,10,2,127,0,0,5,2,0,0,66,709,185,148,0,0,0,0,1,85,8,7,39,2,136,0,2,66,1,77,44,5,0,0,7,0,0,616,0,27,128,7,423,33,1,0,1,1,0,0,4,6,2,2,0,0,0,2,2,0,99,1,0,1,0,15,10,8,0,239,0,28,14,0,1,1,0,0,0,0,0,0,0,5,0,0,4,0,0,0,20,2,0,26,1,10,151,8,0,0,58,1,0,1,3,0,0,1,2,0,1,24,7,0,0,187,3,3,3,3,3,496,8,0,0,410,14,0,7,0,1,0
16,17,12,100,14,23,21,1,208,8,41,16,0,0,0,2,35,23,5,2,2,34,0,5,8,18,1,2,12,4,13,3,11,16,2,118,5,20,2,62,0,8,295,7,4,0,5,22,104,3,4,0,59,0,27,23,1930,1,10,9,50,28,33,2,10,85,4,10,32,7,97,30,67,0,16,8,1,8,2,40,11,85,75,98,14,12,18,1,127,0,197,0,43,0,5,7,26,4,0,55,1,1,35,6,0,2,14,21,7,15,4,1,101,0,6,7,2,1,16,371,1,216,12,4,0,33,0,24,13,4,4,1,14,5,4,18,1,4,274,1,198,9,1,1,18,1,8,37,0,1,9
17,0,59,8,0,0,1206,0,0,4,49,0,0,4,13,0,0,0,0,0,0,0,5,0,0,0,29,0,2,0,0,22,0,2,7,1,0,14,0,1,0,2,27,0,0,0,0,181,0,2,0,2,0,14,0,1,687,0,0,21,1,112,0,10,0,0,5,22,0,1,5,1,0,0,0,1,0,7,0,15,7,11164,0,0,61,68,0,0,25,3,0,0,7,1,57,5,1,389,0,13,1,0,0,44,0,0,10,27,1,104,0,0,44,13,0,75,0,0,1,27,0,7,3,0,14,67,0,0,0,0,0,0,1,2,9,2,1,0,0,1,0,7,0,7,12,0,0,695,0,0,7
18,4,4,1452,22,399,45,3,350,64,16,522,41,0,9,2,58,0,1,62,76,73,302,9,471,1530,0,0,0,9,43,4,42,0,12,1968,18,4,1,2824,1,2,137,16,7,78,21,0,9,1189,398,482,69,2,3,16,7,1,90,67,32,141,37,1,453,128,545,25,99,3,26566,2041,259,0,183,444,13,165,9,10,13,13,0,3,545,0,412,3,7,0,28,908,10,1599,0,16706,17,65,4,15,9,100,922,81,2,63128,2849,378,53,1382,229,6,297,0,5,29408,11,0,2,2170,0,32,55,2,1,117,456,0,11182,3,29,0,268,0,367,88,8,45,437,3,73,43,62,622,0,0,82,334,0,0,74
19,12,26,91,0,110,2,0,0,1491,16,2,1,0,3,0,0,2,42,19,67,20,5,0,15,7662,6,11,41,22,4,5,24,167,2,1,13,1,2,74,18,0,18,25,166,49,0,27,4,5,2413,891,159,17,1340,0,17,0,0,0,61,23,93,2,0,1848,1827,1,473,3,3,6,29,30,2,2860,1,2,8,142,0,0,348,17,1,12,8077,0,60,0,12,235,56,1,1148,22,22,4,0,13,0,160,0,386,3,11,53,21,61,2,0,46,3,4,755,0,14,16,21,239,1,8,0,221,81,2,1512,0,0,1,1403,0,120,0,3,25397,30,0,1,0,0,3,2,27,8,8,46,256,24,4,524
