,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74
0,7.7486682038350265,0.4380669048352247,0.7529622133547919,0.4445652720048714,0.9301865211495868,0.725586045346213,2.0229295336871154,14.209262052999486,1.8758077424712174,0.4409378138492263,0.25220551722705736,1.6572973629579317,1.2739347216985273,1.2022656691182507,2.7853058691345787,3.394907044923271,0.15753718387621984,3.954837294110969,0.21442354105468237,0.8723550976781379,0.7968756626598217,4.04252722878039,0.9471211619868798,0.249540620786177,1.8313667736734343,0.08897097482788409,0.297670157731137,0.04301658528983603,0.18202322730910087,2.5832544191670657,6.180469203697232,0.2989486240192376,0.4084837512154294,0.941229547309632,10.718636796000423,0.6729085390409266,1.2521580055834725,23.640491126116576,0.19566388987232297,0.6320525486466547,1.2865465402183025,13.08290603030715,0.44365370734954596,0.6002888082197921,0.09511350562696422,0.9311176201533922,0.4865462173914039,0.14119575615533414,4.861012544481187,7.423761986595595,0.03390735184590251,1.2650542640849547,5.9915093397681165,1.2353361890182568,0.03792798115695344,0.20153022935370307,5.473488492187304,0.07501921640715578,0.6402636170942858,4.9277942169111455,0.04706808826077023,0.8635842020691623,5.546670100198805,0.3437593318253254,2.155661548752739,2.2257526339656093,1.2310675353467502,4.662657117104581,0.47643887147323205,0.06403988889267259,0.8662412232452754,2.537701120160392,6.63967597120792,5.86542572397608,0.23388797525319058
1,0.21094506396220025,1.3711507298893628,0.009006595278109156,0.1130437530275386,0.06926966527011397,0.17006301193596496,0.14740965063280503,0.247433520453896,0.037253952725709166,0.14879858549114597,0.03375534236936826,0.027326118473015335,0.07147820572458428,0.43961006022304017,0.7043877900189888,0.09879397476858602,0.22242520706978444,0.1611785702058887,0.02863038853177577,0.21192145832929124,0.014552657568186852,0.04959990731049769,0.09147936487160101,0.014728679708032795,0.028073479686442145,0.04064438785757098,0.048612564912358054,0.040636902448284974,0.5495987272295635,6.873663743952915,4.282812473836606,0.08200998782583761,0.5804507991034924,0.5908493528587679,0.015692464137460095,0.7242126096899121,13.671305998491208,0.2356076291293083,0.7080122006240793,2.4793150919055336,0.0008463431808860434,2.405540032274106,0.08654687478854767,0.20774655917883136,0.10376587829624184,0.06730478627765143,0.05319005074345634,0.044503272754295164,0.01704174795201363,0.5559588711429415,0.3475173641389049,0.03087575347337717,0.052413308277295505,0.05630724391447586,0.07201459697728127,0.26578450761760153,0.299411477078543,0.08629046540522936,0.1017107381301731,0.013089086323084633,0.8384189947606395,0.017940945872540918,0.03024693975270592,0.1437152775860006,0.1962228651612549,0.5088925777355301,0.06356446343960685,1.2636086751683455,0.3468680935074373,0.604293739876684,0.10417366406205031,0.0525891657712678,0.4713595876760855,0.04225909390953099,3.063300997246807
2,1.0192482879605709,0.540908370306521,0.7989526879070085,0.9894207271422102,0.8303442815438957,1.0159283821135483,1.0010101243633756,1.908175962415175,0.8104093823929516,0.6283322468030806,1.2530013834968337,1.1365463083705345,1.1972342382294652,1.4644346798784789,1.069268446514785,1.2153036758983697,1.6379773265498714,1.2726229192087373,1.348995723763227,0.5537651828152627,2.1595931762508775,1.1547727624475859,1.209189047382539,0.7766315022676075,0.8609134323009138,1.6256506192864213,1.2214828765314414,0.7057073019604468,1.348268363869538,0.8104784995641829,1.2362214215118872,1.643408461832983,1.3453607570267805,2.392247609549027,1.8438010217691325,0.5902620077697881,0.9718688016801167,0.6701237938468568,0.4991263253259853,2.206573556289537,1.300943903041017,1.4735250363647632,1.133793195362007,1.320874909589924,0.7741058255093801,1.1090904057217434,0.786562599845021,1.1839550533722554,1.344086758533428,2.060315200584,0.980917964884417,0.6178000162951569,1.6895389809128558,0.9547523207710673,0.78498116471101,0.8478695738584434,1.8349310640969239,0.8546051781531137,1.1930980263921491,1.1632583250928175,1.1595681896855468,0.9518555391961825,1.1240396829655428,0.9305765230639377,1.2920760674731209,0.6297817313483521,0.7755191236459649,1.1024897725928582,0.6589777310478401,1.4290826361792737,1.0288564974751515,1.5353158436736951,1.303690218436998,0.9549919604735687,0.9891023588022549
3,11.440893626083037,5.142145197596027,10.728966428954685,6.265920565455035,21.708546588339267,6.5137380822785085,23.146357054340275,12.141489378161513,7.175307613865504,12.016245293834665,3.113713425525418,5.837975516537777,7.025309084073115,4.985878864460776,8.498762205068498,8.399553143890472,6.608799501711693,16.667644536581193,2.110585765086978,8.589175592020023,9.91480080602023,3.3872543626877447,4.722957454728166,14.615363331444293,4.801235184828894,5.376989913012454,4.830040403563821,14.24196234614327,11.863355302500727,11.120119328438761,5.30794864975129,2.844269924003823,6.273125648972977,9.728011659499447,4.694981139328564,8.836458152178512,6.128786234423379,4.144261658127215,11.001450491319076,12.25033854585249,4.927032858904582,1.6965663836739315,17.552887468248,4.8493690735361294,21.629664758610808,23.268699594787563,17.50877938315175,7.074662059085718,3.158597426310816,12.19891124219877,5.652646367192534,1.9235613763864903,4.294314795468189,5.695062729606843,10.925636096990335,5.521624960000362,6.757683152585018,6.483646970972691,8.428778619257436,3.54539722726979,1.479703629296594,4.484301020668683,7.057236998345377,3.563670627563168,4.732509064261913,5.249976718239428,9.243194439340483,22.357112346948043,6.599161679617424,14.211167641534313,2.6603553783603386,3.0804025817818754,8.29346948686812,6.3108264083749726,4.392163992837857
4,0.019898599621480696,1.3490478522684521,1.6725960045140196,2.3401595594586735,3.839731684099842,0.7954580155931691,14.54657147829255,1.4510364105758664,8.086911091069373,0.10003322543003157,33.14396142435739,2.5957251115749553,2.0564702592461335,0.2057253021193792,5.713417491312071,0.5426149684536973,0.28602837296206596,0.036098356868315126,0.19299621296689792,0.610516770553402,8.251379862859046,7.189965640434401,0.09846259849279282,0.04037499381900668,1.3249941735448727,12.488008949509297,2.305629729190905,75.41240298901651,0.015893317552133933,3.3711090069296823,8.68433356037118,0.5403696599702533,9.802956049502649,0.48262756766247433,2.4610781884956174,0.1913459688213207,15.658562822734634,0.12984597637371534,19.57081634696142,0.5892796037304457,0.7103122075501574,2.3405290056332584,0.29740491861681206,0.2444712791308591,4.487670927032787,0.31020030414700817,0.47496868030887246,7.22560999751847,18.016455401505343,1.1043238627386822,2.5830398587781738,15.800123612655108,0.019122754250973883,0.8552972185865105,0.4184003582979039,0.15907753043748013,0.9745605374051668,0.33840265948593595,0.1935088474661744,0.12366618740533687,0.033305423231548247,0.15573370861608818,9.953728056297074,0.11066991569806996,8.807878561072375,0.2841027965522438,1.3648498545024736,8.11671844490573,0.1615465510560564,0.07062387486677191,5.289837310762972,23.23028116369107,0.24852215706850944,29.375361281711363,0.20810381368575945
5,0.06348029706333415,0.3982489943438684,3.9886892034619,1.843863526705079,0.029079469411613275,31.979703620987348,0.3940944056541445,0.3833042227731264,0.03781477833576237,0.49476821177898217,0.38416103074846947,0.011013225799271277,0.45026023329701703,0.12764082903041749,0.11359730664593015,0.19276719619180502,0.011643050011385018,0.7032584844542636,0.0021769691214144605,1.1312501346220203,0.10821903878257282,0.05073694881830928,0.5003127740120846,0.2726996280640962,0.11744685619897993,0.3377211790965339,0.16362805357747706,0.33002772739456543,0.1620909404461289,0.002961852063549105,1.700703517970745,3.0557223823965804,0.022448994924029346,0.8562470596421675,35.07995797671923,1.044583748104313,0.09348758476612208,3.5264477859750407,0.01970136979558344,0.33801341229660725,11.325947619995851,0.9048502684187939,0.42011396934288703,0.4482217674754779,4.790201337614179,0.02129230435124281,0.11495538178961316,3.1807415234553478,0.27258369824524536,0.14059779310666673,0.282300112806942,0.011648450734737244,0.016492994280418685,0.03234441939614514,2.2188271113100155,1.7684527786894515,0.04038156573345462,0.804217135618462,0.004821202637320743,0.695026021689268,0.16703537223275405,0.37703938612918036,0.29136636755367923,2.63100668254759,0.14983060426568393,0.871847562934169,0.9321932105139638,0.13860971442494566,0.014091403805909477,0.2118753755690427,2.881658031633852,0.02767290176152821,1.9689912473073494,1.0586998923150361,0.41291675541541795
6,0.5285540776917093,0.4062010577668908,0.26934233817106573,0.24122230094446945,0.22523130331711919,0.4186043294831805,0.44360655554286116,0.36259174026754654,0.1323644537066681,0.39435270771623,0.6487480924365556,0.3350615751463476,0.3072810084401805,0.2888917271638336,0.21736896653649607,0.5336825837037293,0.5238968677990701,0.25583962943373945,0.43668885218932696,0.3526492573918357,1.3994108217068246,0.5149196799262041,0.4672543605398929,0.23998265764491894,0.35619252840503274,0.3041931117341217,0.19854617440588948,0.21204674177312183,0.24281380552634985,0.2167606461824752,0.13428299719762432,0.7197681444919907,0.6921038365281911,0.5272151788749968,0.7016820827010235,0.5498224462316496,0.23027895667899126,0.05747628703844306,0.3492381343424762,0.17697858672519448,0.47038356828451244,0.3292520282372544,0.31727048837172417,0.36117611846840286,0.11034329048105966,0.35126252495045024,0.19413863610142965,0.6076103163036966,0.17958447691853505,0.3644074979440627,0.6723148540591267,0.07259804115965598,0.30226580278525883,0.17910078729561654,0.5881758583343126,0.22900231208122918,0.9821849838588794,0.43328238388163787,0.21954537570755617,0.2600693893224736,0.34657750257079656,0.30011987825264574,0.393109228377293,0.7867048985321392,0.4512647974333424,0.4537134188826012,0.0688624098620768,0.28540946110604387,0.146323173478296,0.2660390254790242,0.40582353344086614,0.23998112936459173,0.2308429375801288,0.593223118619293,0.22711134366703417
7,10.803393017778156,5.7259127629818405,0.2445138433062407,1.9469257460037606,1.31925452989904,8.022980453549712,4.654724202219105,4.6521402449784235,0.14893474754605796,0.9689887965953344,10.147090367049485,6.027252762033033,3.3519690274777614,12.466045159650626,0.8281302108912525,4.216117747364693,1.8960636046964108,0.6605259972926142,6.603236597976485,0.5163299811380754,175.11682598481937,4.741672727670579,0.8455586066875493,1.222527820690903,15.548098142552574,1.9477919515942208,0.5302534204133468,0.8524917277310775,0.8474637960785792,0.636186605602508,0.6067075933303397,8.743445357865847,16.71007022372574,5.958879534653065,108.86475901980005,13.058434542016636,24.365223102876193,0.34236442844642745,0.4467200095135346,0.5698598373023752,15.17473014962282,11.798318303682503,2.4104491905667995,4.619468415123687,0.048474456116163585,0.4566098619602679,0.9152764073709251,6.3883767481783345,0.05624233687568376,1.432093589802602,25.739000526467915,0.13097894515187788,4.624537104872485,1.350043798733804,11.66679223112269,4.281104879540008,40.76841518038649,22.093827436155497,0.6522567266985423,0.43342994505064025,0.8856335060479692,5.541095018369286,22.97608228496958,66.30184120696835,4.491802927831959,6.287298763073601,0.010422435445284213,0.37475373786340166,0.38893429566798426,0.32157431577472556,76.41320090656302,1.1351846147367826,1.2152031579582792,1.0142379217199782,10.267689787393447
8,0.5616902443840204,1.1309368945313434,4.521756752549249,3.4624777055572857,0.01920279218510138,24.754434330896398,1.7129848986274872,0.0822205755589933,1.5846097274547206,1.1576941228574447,0.8759927303487679,0.2439732950132402,0.06218974332801043,0.18489391886425047,0.8114479941171902,1.4363748007117214,0.1721719964042418,0.5418560835947965,0.3601893909132856,1.1911203940005954,0.019149011086043232,3.631705158621101,4.073248104319946,0.15027428726727474,0.33426680137479514,0.9790676001768501,0.5069823412133845,0.35404082246810115,0.14635591055345368,0.869890164907426,0.47759417984029245,0.254841001968757,4.179178729173692,0.1667601627216396,1.2833841106005317,4.839142409834945,3.9342572588411144,1.1626877559427224,9.266693234152568,0.40175058192406676,0.1274281338873366,0.11390041778796228,0.029555730921593536,2.087366121224058,68.46543893262002,0.7241738852413979,0.023777410101884607,41.88030691678425,0.47010964467866817,64.6634968447081,23.15707282223396,2.6217614611446676,0.1982077395694666,0.30132842478973687,0.028382889007661602,0.11083741132900082,0.06879721771526592,1.829617420112506,6.662781719906616,0.2567935062855401,0.036207199446794326,0.022440183407477613,1.3899437876185057,5.316723360003609,0.06318720790319406,0.46518534535971895,0.1682548704397593,0.4463250264478834,1.5632867866614117,0.207842723816726,2.7055363201449527,0.3648117218554954,0.4868033189270697,6.8358619149934,0.07066478658960794
9,1.1317816760376849,0.22015786912825522,0.41524644215402595,0.043243952374303375,5.525733154932027,0.13632381922387674,2.140590731350186,0.5692511256222358,1.2230328548750824,0.2584552490881735,3.4614905063410095,1.6014626827026799,0.9864845794899041,0.11664301021994893,1.5767772350444114,1.0801996000338407,0.3405522675879638,1.4960567090216634,1.0749417474351914,1.5253662803698735,1.3922567436538893,2.0747194856623628,0.8281331505406098,13.780471755795153,2.5301680007580423,2.0042109618559487,0.43563544878047283,0.6895498083219852,4.610127942478631,0.37627536956137403,17.202428962324355,0.9136385362981742,2.4231946127496182,77.93978386476522,3.902284246216255,23.46366959197244,3.453971325076847,1.1081656067167382,2.655672047097117,11.853318649716233,11.852642089666775,1.0994887977184746,0.7411415176609426,19.886235561082312,6.888328269668941,1.597478672621885,0.23794338525743236,1.7803298405430088,1.8733389760946184,0.11309890791439356,2.706120722748304,0.9045252285527521,0.0550371129651545,1.951882057571648,0.48133933404135354,19.366588670249296,3.0311751714271145,0.08300173576956951,7.910403630886332,7.006783180244611,0.08754911797463978,0.266613696922923,0.37061866225280216,1.8387360753595032,1.2670806190314237,3.1671821566575176,0.03407267154121602,1.3398654607396938,0.09132397362812814,0.7198891171616868,0.37255684021219027,0.23382261043992955,1.5076639214553191,0.334442313226848,0.046348375027505266
