,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149
314,0,44,2,10,2,0,0,71,4,5,23,0,6,55,79,2,1385,30,1040,0,1665,6,17,19,2,0,356,0,2,5,6,1,0,42,0,0,53,3717,20,2,0,5869,84,56,0,498,23,569,5,2,1,56,248,15,0,611,0,1,15,12,0,1,242,88,0,10,30,82,0,5,24,0,731,64,0,7,6,5,692,5,987,380,0,18951,961,4,5,0,75,50,11,1216,460,1,0,6,1,491,21,380,16,23,3,0,17,0,1044,2,41,1004,16,16,1,2,16,14,1,92,17,181,248,15,2,611,0,0,0,8,0,1,76,1,0,13,7,25,0,738,74,3,1,0,0,30,11,13,29,8,35,72
315,3,487,26,44,24,5,19,60,96,529,6,40,1,735,0,6,7,13,1,1,2,17,16,3,5,7,16,0,0,305,3,9,25,149,22,13,34,9,52,102,3,31,25,3,26,137,8,0,5,5,6,2,49,5,18,20,24,19,21,8,137,24,2,11,109,2,20,10,26,2,34,5,6,3,65,14,1,18,27,7,70,302,37,49,74,1,39,0,5,9,12,6,2,1,5,0,6,7,19,0,5,26,129,7,2,16,13,34,1,363,10,14,26,5,44,0,0,11,2,18,23,61,1,122,32,8,329,6,2,35,1,74,0,45,3,2,2,62,1014,245,8,2,6,5,40,1,9,4,143,61
316,0,76,2,147,4,1,12,16,1,1,60,8,0,690,113,0,26,16,9,0,39,2,0,2,117,1,0,0,0,37,33,25,43,122,6,65,0,2,5,42,0,0,3,320,0,4,32,17,60,6,32,8,513,68,0,18,1,0,12,252,200,1,65,1,17,5320,2,2225,14,0,5,38,1142,16,15,3,1,0,534,43,18,0,104,12,8,0,8,0,11,0,0,111,2,0,1,40,4,10,0,2,16,439,3,4,1,1,0,4,1,165,4,25,81,1,17,14,1,12,0,10,15,121,189,3,0,2607,1,461,0,23,12,152,77,208,668,23,717,296,9,40,3,6,2,16,1,1,161,28,20,37
317,0,68,134,34,39,428,186,719,23,109,204,6,1,1004,16,2,674,126,90,31,48,7,0,344,29,1,17,32,21,278,6,615,381,5,67,882,29,3,45,139,139,82,118,428,740,25,1768,18,112,21,161,22,45,11,15,32,38,3,1,246,11,493,459,8,1,19,20,57,371,6,328,0,542,2,12,24,0,20,629,185,267,742,235,17,34,3,38,2,48,3,1,59,26,6,167,1,59,608,5,245,164,9,189,89,1,71,1,8,1,69,187,128,142,0,92,657,2,263,276,34,114,13,44,6767,30,8,52,0,65,601,820,12,2,270,156,21,6,27,100,137,2,23,0,143,750,34,1117,7,1838,8
318,4,202,282,2,6,0,0,4,0,1,12,0,3,73,24,3,0,0,0,1,0,1,0,50,4,3,2,255,0,74,2,1,1,5,2,0,1,0,0,4,5,8,1,32,21,13,6,2,75,0,1,0,0,1,0,5,80,3,10,15,122,12,12,5,0,7,1,125,1,2,0,0,323,0,14,0,1,0,1,1,56,4,12,1,32,2,17,0,1,0,0,1,6,1,0,11,5,55,3,18,9,0,78,1,5,0,1,1,0,1,0,45,0,1,14,0,0,6,0,7,0,0,22,3,3,0,176,1,1,0,0,29,1,0,0,25,2,5,6,161,2,0,0,0,37,0,3,32,59,5
319,0,0,0,1,0,14,154,0,11,0,235,39,1,118,2,3,6,2,407,0,3,51,0,4457,7,0,111,2,0,25609,5,12949,23,513,3,58,7,5,0,0,10,1,15,0,13,124,388,0,0,0,6,0,14,6,0,7613,843,2,1,30,5,0,0,0,169,0,0,2,2,2,35,0,5,5,7,0,2,269,2058,19,40,1,0,24,461,2,1,0,14,0,0,2,60,0,19,2,0,331,632,13,323,53,0,0,2,0,1,19,0,530,2,3,0,0,22,0,0,0,39,0,515,1,11,2,80,1,13,0,4,387,12,16,1,10,0,322,71,50,423,4,6,29,18,26,5,0,342,28,239,5
320,4,10,428,63,0,15,56,0,4,19,0,37,0,35,1,0,1,0,1,0,1,37,18,106,6,10,4,9,0,2,5,0,22,1,14,4,3,5,0,18,3,2,1,16,132,1,1,0,7,2,5,4,1,29,0,38,0,2,0,29,0,9,762,0,2,0,18,15,11,3,1,2,7,2,4,0,2,5,90,1,0,17,2,2,2,1,1,0,4,1,7,0,42,9,19,0,1,20,0,741,8,7,18,0,2,0,1,0,0,43,12,5,0,0,12,0,0,11,0,4,3,0,4,145,2,11,0,2,0,24,3,29,2,22,9,0,0,90,7,0,9,0,0,0,1,0,2,16,3,1
321,2,13,1,19,9,3,8,1,8,0,8,2,0,2,0,1,1,0,7,3,19,2,0,10,5,0,2,4,0,91,11,11,1,1,7,15,13,2,10,1,0,0,0,5,44,30,0,4,2,1,13,6,0,0,2,11,0,6,1,1,8,0,20,2,2,4,1,30,41,0,1,4,0,8,6,1,3,1,8,0,19,4,0,0,3,1,20,0,2,0,0,4,5,0,57,0,0,0,0,79,4,0,8,11,1,0,3,7,0,3,6,2,0,1,6,1,0,26,0,0,3,0,0,4,9,7,8,0,0,4,2,1,3,2,10,1,4,6,13,11,13,13,2,6,64,0,2,11,16,2
322,6,280,0,458,51,2,14,68,12,360,38,0,2,370,53,7,261,45,0,2,86,1,19,85,1,0,1722,40,300,16,17,8,1123,72,1,1,2,6,54,0,1,49,1,12,26025,1432,6,6,1,160,1,12,75,2,3,4215,361,0,1524,1112,62,3,1,69,279,408,152,25,159,9,7,44,1,28,0,1,1,631,1,4,131,245,179,7,6,41,26,0,8,0,86,115,1,0,84,2,200,3455,0,102,57,385,4,15,1,1,27,4,2,91,64,0,24,0,50,170,43,482,652,408,0,2,6,8,8,11,155,886,156,20,11,56,17,11,1,1551,0,26,1,2,15,90,0,4,13,83,1,21,3,0
323,115,2,13,449,4,3,0,0,3,1,11,6,6,36,65,0,1,1,15,2,2,1,93,21,58,0,9,27,4,367,0,21,9,43,5,1,2,12,679,8,4,0,2,177,44,130,0,13,1,11,0,1,73,0,3,19,180,4,0,85,5,4,259,3,113,16,302,40,89,3,3,2,1033,9,24,8,7,26,574,0,0,58,19,14,38,5,122,0,1,0,1,26,1,1,1,10,1,14,3,3,0,8,5,28,24,1,13,35,44,92,209,2,129,2,110,13,0,25,7,142,29,0,156,117,1,182,119,3,25,28,19,34,0,18,0,9,32,49,4,7,1,103,0,1,1,1,14,25,9,0
