,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149
0,0,16,2,3,1,0,0,11,0,1,6,2,1,3,74,1,0,3,5,0,9,3,1,0,2,8,55,0,9,3,1,9,141,86,1,0,0,18,26,1,1,6,0,0,1,0,1,2,0,0,0,9,14,1,0,0,0,11,240,7,1,54,2,3,31,0,0,2,0,1,0,16,13,1,34,1,0,0,0,5,2,2,0,4,1,0,3,0,0,1,10,0,0,1,0,31,24,0,0,0,2,0,2,3,4,0,3,5,5,7,1,2,7,4,4,1,4,15,0,2,0,22,0,0,0,40,3,2,0,28,10,1,0,6,9,363,13,113,0,2,2,0,2,5,0,64,0,0,0,159
1,0,17,33,0,0,139,0,0,9,8,0,0,0,1,1,1,1,0,1,0,0,5,0,1,1,2,3,1,0,1,0,2,17,2,0,15,0,5,0,0,8,6,0,0,0,38,5,0,0,0,0,0,0,4,1,0,0,0,123,3,10,0,2,2,2,0,0,0,0,0,0,4,0,0,1,0,21,0,1,2,0,0,15,9,4,78,0,0,2,0,0,5,0,0,0,716,0,0,1,0,0,1,0,1,5,0,0,0,0,4,0,0,1,1,16,0,0,0,0,1,0,2,1,0,0,1,1,0,0,0,1,5,0,0,0,34,1,0,6,17,6,0,0,8,0,0,5,0,0,1
2,6,0,0,68,0,2,9,1,5,70,16,1,0,2,3,0,3,6,2,45,5,1,0,1,0,2,25,0,8,13,11,4,23,8,1,1,2,7,51,0,2,3,30,11,7,1,10,0,5,1,7,8,3,23,2,2,0,0,41,16,1,9,3,2,5,5,0,16,2,0,0,13,2,0,0,19,212,18,5,1,0,0,0,21,1,9,5,2,5,5,137,0,2,0,1,38,7,8,0,1,0,21,111,3,3,1,1,2,1,82,1,0,23,100,2,0,0,1,0,31,0,0,3,15,2,38,3,41,0,3,15,3,0,32,1,0,5,11,11,6,281,0,8,4,0,1,0,1,0,15
3,0,1,0,17,0,2,0,0,0,91,150,3,4,9,9,7,0,0,31,13,0,125,1,62,9,0,60,14,2,1,10,3,310,40,0,33,0,0,9,0,2,3,0,0,11,33,27,0,4,0,181,4,7,18,0,3,10,11,9,4,21,0,0,8,9,2,1,17,2,1,0,2,33,14,39,15,1,2,1,0,6,0,1,8,0,0,6,3,1,0,11,0,0,165,0,43,2,3,2,2,0,98,1,5,1,0,0,1,2,38,0,5,4,28,85,28,0,0,0,0,1,25,30,6,0,0,1,11,2,1,24,34,1,2,1,0,6,1,2,3,7,155,0,2,8,0,1,2,8,1
4,0,52,0,411,2,0,328,0,4783,91,0,0,41,1525,0,0,4,0,0,15894,0,1333,6,0,8,3,1118,0,58,2,9,0,0,93,131,0,1,0,40,244,1,5,0,0,0,47,376,311,6,0,35,6,53,1,0,2,200,2,122,120,61426,10,46789,39933,0,3,0,2,1203,0,2,87,10891,191,225,3,0,1796,32,0,54,31,0,2415,0,4,0,0,288,364,0,0,10,1,55,2,10,1,0,0,2,0,0,328,0,4,4,0,6,131,0,2,1,0,2,1,3,0,2,470,0,6,0,1,0,0,6,234,0,404,0,78,0,3,41,20,0,21,0,1,2,9,6,1380,5,3,569,0,1,15
5,0,428,570,13,4,6,1,38,33,58,6,1,2,11,304,6,1,5,0,9,2,245,100,0,9,20,78,6,28,1,158,38,19,42,10,20,15,20,104,10,775,26,4,57,42,3,0,2,5,22,40,2,1064,69,0,101,2539,8,5,5,28,5306,4,3,21,0,12,69,0,13,1,319,12,217,35,191,5,165,26,3,1,161,0,48,33,26,6,8,59,2,116,100,97,13,1,132,1,0,403,7,3,2,10,527,119,12,33,74,2,5,2,17,0,2,26,2,1,3,0,1,5,21,2,1,0,39,2,1,2,2,9,13,0,165,215,14,47,194,69,5,36,48,6,11,1,3,1,4,2,13
6,0,10,61,1,0,2,0,34967,181,309,9,0,1,3,11,9,0,3,0,0,0,68,93,38,18,17,6,0,6,55,1,0,91,16,3,8,1,4,2651,1,19,0,1,4,1,43,2,3,11,28,6,4394,1,4,21,682,15,0,18,7,58,213,35,40,20,1,1,94,1728,13,1,448,256,1,0,92,10,0,196,96,0,6,0,632,2,0,10,1,180,0,4533,1,123,5,63,0,35,0,0,32,0,8,521,1,0,153,38,1,6,0,20,0,32,6,0,1,0,30,0,0,7,0,65,21,39,408,6,0,0,17,3,35,0,398,75,1379,136,24410,3,474,11,14,8,1,34,15,0,0,1,35
7,0,7,4,6,3,4,2,3,0,20,6,0,1,26,2,11,1,15,13,6,33,109,21,9,1,0,298,7,11,10,12,1,77,2,141,233,1,0,0,1,29,22,545,17,7,11,10,9,9,6,8,3,0,217,3,0,24,16,3,2,263,11,8,15,0,168,2,37,16,6,0,4,3,52,11,12,5,28,52,6,1,0,3,720,5,10,7,9,6,0,215,19,18,2,198,22,2,0,2,7,1,3,39,1,0,4,6,7,37,3,3,1,34,44,11,1,1,8,0,4,0,53,5,72,0,2,1,10,22,5,4,21,1,59,2,3,7,13,13,68,46,572,5,293,3,13,2,0,5,57
8,1,20,0,3,0,0,0,9,4,2,17,1,1,1,106,2,0,0,9,1,0,130,7,1,0,6,67,0,0,26,21,0,3,4,0,1,4,0,0,1,4,1,250,1,1,129,1,0,0,22,0,6,1,1,1,4,0,0,13,1,0,0,0,17,0,0,4,18,1,14,0,8,1,0,34,0,0,17,0,0,0,0,6,20,1,4,6,1,21,10,0,1,5,0,0,0,0,0,0,0,0,47,111,0,0,1,210,7,95,6,0,0,0,2,0,0,0,0,0,0,0,10,0,0,15,0,9,0,0,20,2,2,1,1,3,0,1,3,0,5,12,0,0,0,6,2,8,5,0,3
9,0,6003,940,5,77,89,0,27,0,0,10,175,13,0,404,4,0,15,9,0,4,950,229,0,5,0,170,2,305,317,21,50,11,101,1,5,81,29,24,14,0,32,0,60,24,246,0,52,1,0,5,10,1,0,3,0,3,11,5106,1,555,547,12,3,20,183,233,50,2253,0,0,187,1,11,11508,9,18,0,0,6,0,20,0,1,58,20,882,6,4,0,818,13,303,70,10,321,0,0,0,0,2,500,0,1,6,0,0,64,2,0,2,156,0,0,0,9,1,2,0,191,1,82,34,229,11,2,0,1,1,335,0,0,0,274,64,17,2,0,18,152,63,0,0,949,16,2,16,3,0,24
