,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149
0,2,0,0,0,0,0,0,1,0,0,729,10,9,1,28,53,0,2,0,2,21,3,0,0,12,40,5,0,0,0,12,2,38,33,101,3,6,0,89,0,99,2,1,1,3,1,3,0,0,12,14,0,14,1,0,0,14,18,0,0,0,2,18,614,84,4,0,1,152,0,5,127,13,98,0,0,0,0,0,1,2,0,0,0,1,4,198,0,0,1,2,59,11,4,0,0,16,10,2,12,103,0,0,114,1,16,1,0,0,5,51,4,2,0,0,1,5,24,4,0,1,1,6,12,2,90,3,0,0,4,5,10,3,1,2,18,4,402,0,4,12,6,19,214,0,1,12,6,37,4
1,34,2,22,0,7,7,22,8,1,1,90,91,1,11,14,6,0,7,20,34,8,5,1,0,6,38,9,10,0,10,5,4,0,7,1,0,16,1,38,3,54,44,13,11,3,5,45,0,2,65,6,0,25,9,46,0,12,23,0,6,16,7,23,15,29,189,0,2,4,0,14,20,20,68,16,0,2,55,2,61,9,1,0,21,0,6,119,1,1,0,0,2,39,11,22,16,260,10,0,3,5,3,7,42,42,31,11,3,8,10,67,13,47,80,15,0,1,4,0,1,20,2,2,53,0,25,9,4,0,9,15,92,5,0,21,4,27,6,11,2,7,42,59,23,0,1,101,41,14,121
2,6,0,5,0,0,2,1,0,0,0,0,15,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,1,15,0,2,0,7,4,0,0,0,0,0,0,8,0,0,1,0,0,0,11,0,0,0,5,0,1,0,0,0,0,0,0,0,10,0,5,2,1,0,2,0,0,5,0,0,0,0,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,36,0,8,0,1,70,0,0,0,0,4,0,2,5,2,0,0,0,0,0,0,3,0,24,2,5,1,0,0,4,4,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,1,6,54,1
3,2,0,2,0,2,4,1,1,0,0,3,12,4,1,1,0,0,3,1,0,1,0,0,1,5,0,3,6,0,4,0,1,1,0,1,0,2,0,0,0,0,25,1,0,1,0,8,1,0,0,6,0,1,0,2,0,0,63,5,4,1,0,0,1,1,1,0,3,0,1,1,1,0,5,3,0,0,7,0,1,3,2,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,0,1,1,4,0,0,0,2,4,15,0,4,0,3,0,0,4,0,1,0,4,0,1,3,1,0,12,0,1,0,0,1,3,0,0,0,0,0,0,2,3,22,6,1,0,1,0,0,1,6,3,3,1
4,0,0,1,0,82,0,1,0,0,0,6,5,0,0,1,2,0,0,2,1,49,3,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,12,0,11,8,0,0,3,4,6,0,1,0,2,0,0,0,0,0,0,37,1,7,0,1,0,1,2,4,0,0,1,0,0,6,2,1,4,0,0,20,0,4,2,2,0,0,0,0,22,0,0,0,1,1,2,0,8,1,49,1,7,0,1,0,2,0,16,2,2,0,0,1,5,0,1,7,1,0,1,24,0,7,3,0,0,4,0,6,1,2,0,0,1,1,3,0,1,19,1,1,44,0,0,3,27,0,0,0,0,2,1,42
5,0,0,4,2,0,0,4,3,0,0,15,1,0,0,32,0,0,3,0,0,19,0,0,0,0,11,129,4,0,14,0,2,23,1,2,0,23,3,0,1,0,0,0,1,3,1,1,0,2,0,8,0,0,19,0,0,0,4,1,0,0,17,0,2,2,6,0,2,0,0,5,0,0,0,1,2,6,4,0,2,31,12,0,8,0,0,9,1,0,0,1,0,23,4,1,8,3,1,0,1,13,0,0,3,55,2,3,0,2,3,0,0,8,0,29,0,1,2,1,4,1,0,1,0,2,2,5,4,0,31,0,5,3,0,0,4,2,0,0,0,4,0,1,1,0,0,0,4,0,3
6,0,0,20,0,15,0,9,1,0,0,22,0,4,0,3,7,0,14,179,4,0,0,0,0,13,9,33,4,0,21,0,0,1,323,8,0,1,5,37,0,5,2,0,1,0,0,82,0,0,1,9,1,0,0,3,0,2,0,0,2,2,6,2,1,2,22,0,0,0,3,0,121,16,0,96,0,3,0,0,1,34,23,0,0,0,10,223,19,3,0,0,0,2,6,30,2,1,6,5,2,282,0,0,2,11,2,0,0,1,2,3,7,2,8,3,3,2,125,0,4,10,4,11,0,1,5,34,0,0,1,29,9,2,0,13,7,0,3,5,0,21,5,2,6,0,0,10,47,0,21
7,5,0,3,3,1,13,0,22,0,0,5006,76,0,0,0,104,0,2,0,6,0,0,0,0,1,2,0,2,0,30,16,0,2,3,3,0,0,0,14,3,0,4,0,0,1,0,1,0,9,5,3,0,154,0,0,0,4,49,1,0,0,1,0,1,1,1,0,3,0,0,1,0,0,0,0,1,1,4,0,24,0,19,0,0,0,0,37,0,1,0,0,3,1,0,5,0,108,60,0,2,2,0,1,1,1,0,0,0,0,0,0,6,0,5,2,0,0,0,0,0,1,0,1,3,4,13,21,0,7,5,0,0,0,0,0,0,1,0,0,0,2,18,68,0,0,0,4,1,452,14
8,122,0,277,3,0,2,1,0,0,7,0,2,15,86,10,65,2,0,884,80,6,0,0,14,0,31,10,1,0,11,2,2,37,26,307,2,3,0,1,2,1,9,0,1376,61,64,5207,0,0,0,0,0,32,0,0,0,11,6,0,51871,0,0,10137,1747,0,697,2,2591,147,0,0,0,0,0,20,0,0,22,0,2,55,1,0,100,4,182,9,0,3,0,1,0,0,0,135,59,47,8,164,1,245,0,17,0,49,120,5,3,0,21,58,2,0,0,157,1,147,5,0,14,1,1,0,3,2,10,196,0,0,47,90,16,2,0,1,6,11,6,171,19,4,166,3,3,1,2466,6,192,18,0
9,86,19,0,0,3009,39,2,36,0,7661,1,4,0,0,0,0,0,1,19,301,879,0,308,1,0,42,7,0,0,61,16,0,2,129,0,0,1,0,6,1,1958,0,2,2,1,0,0,0,2,0,0,0,2,0,0,4,9,13,0,0,0,115,2,0,53,0,40,0,6,0,0,0,0,944,4,2,0,4,0,6393,1146,0,0,0,1,0,41,0,1992,13,0,25,3,27,33,0,12,0,0,5,520,0,0,117,217,191,0,0,3,1,4,0,0,96,1817,0,0,0,64,78,72,1,10,11,0,0,0,0,0,0,5,0,346,0,0,2,0,9,223,47,0,0,290,66616,0,1,58,1,5,1
10,1,0,3,1,3,9,103,3,0,0,0,1,0,1,0,0,0,2,0,46234,1,2,0,0,3,3,0,1,2,0,6,0,0,55,54,0,20,3,0,0,4,198,0,0,0,0,23,0,16,0,4,0,0,0,0,0,17,0,0,2,7,0,14,1,3,19,0,0,0,0,0,1,0,0,242,0,25,116,0,34,0,354,0,1,0,18,0,0,0,0,0,96,27,0,17251,61,0,0,15,1,186,0,0,0,0,42,190,0,535,0,3,0,0,1,6,26,80684,1,0,10,989,0,126,84,2,1,4,0,0,34,1,0,0,0,0,0,0,14,0,1,3,8,0,0,0,0,1,55,2,0
11,2,0,29,0,0,3,4,3,0,2,9,4,16,5,8,0,0,3,0,1,9,2,0,4,0,6,10,3,1,3,3,0,0,2,0,0,1,0,1,0,18,1,1,0,8,15,2,0,0,0,0,0,12,0,8,0,4,15,19,0,4,0,1,1,18,3,0,0,0,0,6,6,0,3,3,1,2,0,0,3,9,4,0,0,0,23,0,0,0,0,10,1,23,1,6,3,2,1,2,1,65,1,18,6,1,5,4,0,2,0,7,0,0,6,1,6,0,5,0,0,2,10,2,0,0,2,0,16,0,1,2,4,1,0,0,5,0,1,1,0,0,1,2,5,0,0,5,1,0,7
12,9,2,0,4,50,0,6,48,0,2319,0,0,20,0,83,9,8,0,59,7,4,0,1,7,3,54,385,3,0,76,0,0,1,17,0,6,2,5,24,0,242,1,3948,163,1,832,6,0,3,159,1,0,1293,1,0,41,4,81,5,0,0,160,1,42,3,0,0,0,0,0,15,0,0,9,1,29,2,8,0,112,148,1745,0,11,0,0,0,0,0,0,90,1,1020,1,0,221,482,7380,6,73,7411,3,0,15,0,83,1,0,10,0,0,6,1,0,50,0,3,200,0,492,78,71,43,6,0,19,0,37,1,264,0,4,6,0,0,0,187,426,0,0,74,0,0,11,0,213,3,7,423,0
13,15,4,9,25,305,0,4,6,0,0,1,0,1,2,0,0,0,0,1,1,0,58,0,0,0,606,5,740,0,6,18,0,0,1,0,0,0,0,72,0,14,0,1,3,0,0,0,0,0,0,0,0,0,5,0,1,1,24,2,0,25,0,53,0,22,1,0,2,0,0,20,69,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,97,0,2,8,1,0,0,5,0,0,4,0,1,44,1,0,35,0,0,0,0,0,1,0,0,0,0,0,3,21,0,0,0,1,0,0,3,2,0,1,0,0,1,3,6,0,1140,0,0,2,29,1473,0,0,69,0,0,0
14,2,25,0,0,3,0,37,0,0,0,6,0,1,102,38,0,24,255,112,1,0,1,0,114,0,9,0,0,0,1897,0,1,0,7,4,3,1,0,3599,23,1,0,0,0,0,5,15,0,1,2,0,1,0,1017,0,1,21,2248,2,0,504,794,4,68,1092,185,0,0,0,1,1,16,12814,2,0,1,19,0,9,13241,12,0,1,175,3,27,21,0,0,11,18,3,16,0,2451,1620,1,104,36,60,233,2723,1,250,0,449,23,1,21,189,0,4,0,17,3,7179,0,32,407,2,2,0,37,66,254,2,73,2,320,190,6,4,83177,3,30,10,69,0,5,19,0,4,356,11,2,121,8,0,3,1242
15,1,0,3,1,1,0,0,0,0,10,2,12,0,1,1,2,0,0,6,9,10,0,0,2,0,3,1,2,1,0,5,1,0,6,0,0,0,2,1,0,13,0,0,2,1,2,97,0,0,4,6,0,1,0,13,0,1,39,1,1,3,1,1,0,60,0,1,1,0,0,5,46,0,0,5,0,7,1,0,10,0,8,0,0,0,15,3,0,1,0,0,6,0,1,1,0,19,2,0,1,24,1,0,0,45,0,0,0,0,3,6,11,0,1,5,0,1,2,0,0,11,6,3,5,30,0,0,6,0,18,0,3,0,0,1,0,7,6,18,2,1,1,3,17,0,2,0,30,2,1
16,0,111,0,1,0,1,0,0,0,0,3,2,1,10,0,0,0,41,0,23,0,18,177,5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,14115,0,0,72,0,0,3,1,1,417,1610,7,4,0,25,1,2,3,1,0,0,0,3,31,4,0,0,0,0,0,0,50,0,37,1,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,11,8,82,63,0,0,5,1,5,20,0,3,0,5,0,0,16,0,0,0,4,0,1,0,0,0,24,0,0,1262,1,0,5,0,5002,7,0,0,0,2,16,3,0,2,1420,0,3,0,0,0,0,225,7
17,3834,5,1,0,12,1,1,348,0,0,0,0,46,1,31,0,0,0,0,9,0,0,0,0,1,17,0,26,0,0,30,0,14,25,0,0,115,3,44,0,2,2,1,11,4,0,1,10,14,0,1908,0,0,5,1,0,0,157,0,900,0,6,197,0,0,62,0,411,0,1,0,1,0,2,5,0,2,0,0,0,3,64,0,0,11,0,1,1,0,0,1,799,1,35,11,0,0,0,9,0,33,2,2,0,4,0,0,0,6,12,1,1178,0,0,51,2,27,1501,2,0,0,11355,0,2,92,0,2,367,0,0,0,0,2,0,5,67,0,1,0,22,2,2,9,0,0,95,0,2,0,0
18,1,1,6,14,0,5,13,0,1,21,34,31,17,42,2,5,0,6,0,4,348,9,0,1,26,11,1,138,0,10,0,3,11,8,1,0,8,0,35,4,1,1,0,0,8,6,32,0,0,284,3,2,8,9,7,1,1,19,5,2,13,34,14,9,17,8,0,2,0,14,7,21,7,3,3,5,24,1,0,3,1570,10,0,8,0,7,0,2,1,3,1,2,11,97,8,13,3,0,3,0,1,2,0,9,9,112,11,0,15,0,170,2,0,5,0,2,0,127,0,25,18,1,0,17,0,15,1,4,1,89,184,1,4,0,6,1,13,1,6,7,14,42,13,45,0,1,10,10,9,20
19,254,0,4,0,76,0,0,4,0,0,1,5,2,0,4,1,0,9,0,0,0,0,0,0,3,3,1,1,0,0,1,0,1,6,27,1,5,3,0,0,9,10,3,1,1,4,19,5,0,1,4,0,4,2,1,0,1,11,0,0,0,3,2,0,1,4,4,0,4,0,33,2,1,0,14,0,6,1,0,0,19,1,0,1,0,26,10,0,0,0,1,0,0,2,0,26,12,0,0,18,1,1,4,5,1,0,174,1,1,0,1,1,0,0,0,0,0,6,0,0,1,3,1,0,2,27,6,1,0,0,3,0,2,0,3,0,1,0,18,0,1,0,37,0,0,14,3,42,2,1
20,0,1,0,23,3,0,0,1,1,4,23,25,1,386,1,0,0,0,4,0,0,0,0,0,1,2,33,18,0,5,0,0,0,16,3,0,5,0,0,0,0,12,0,2,0,4,1,0,0,2,30,1,2,0,0,0,1,1,1,0,0,3,4,4,0,0,0,0,0,0,4,6,8,4,32,0,1,1,1,4,0,2,0,0,0,8,24,0,2,2,3,0,2,1,3,2,9,1,2,1,18,1,0,4,3,5,11,1,0,2,6,17,4,16,9,1,1,24,0,0,0,0,1,5,1,4,8,30,0,36,0,0,1,0,0,8,10,9,0,0,1,185,0,0,0,11,45,58,2,0
21,0,5,6,0,1,1,0,796,0,1,26,10,2,0,7,168,0,4,55,6,90,0,15,5,0,40,0,14,0,1,1,34,0,31,41,0,3,3,0,5,0,0,194,0,2,0,2,0,0,0,5,0,4,2,105,1,44,0,4,1,0,3,1,17,0,0,0,2,13,0,2,3,0,3,3,0,31,0,1,78,8,5,1,1,0,38,13,0,0,0,0,2,0,1,24,2,166,0,1890,0,3,4,9,0,636,18,672,0,2,204,3,6,0,0,25,0,0,15,0,97,0,0,1,12,0,1,0,1,0,909,1,237,0,0,0,0,3,81,5,7,0,54,53,4,0,1,11,0,0,3
22,0,0,0,0,2,2,0,0,5,161,0,0,5,0,0,62,3,0,2,46,24,3,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,7,0,4,2,0,3,0,0,0,382,71,1,0,180,0,0,2,0,0,1,0,1,4,0,0,47,0,2,1,1,0,0,0,0,0,5,0,0,1,3,31,21,0,21,0,35,0,0,0,0,19,1111,128,0,0,0,0,0,0,0,177,1,1,0,0,2,16,0,0,6,28,0,172,0,4,0,24,32,0,1,1,53,5,1,42,6,1,0,0,0,1,1,0,1,0,570,237,0,1,163,23,1,0,0,0,8,4,4,0,15
23,748,2,5,455,24,0,41,9,308,0,1,81,82,2,16696,3,3,30,4,0,14,0,0,2,2,17,7,198,0,8,0,0,0,0,57984,0,0,17,3,0,175,5,2266,0,22,65,2668,1,0,13,0,0,1,2,3898,0,0,22,173,9,0,1,4334,0,9,44,0,18,0,0,1,0,19,0,189,22,389,20172,1225,4,5,30200,53,0,28,235,0,1,0,481,2,0,27,0,16,12569,0,2,3,24419,1235,1,116,0,2,966,581,0,33674,6,1,1,0,272,15,6,0,198,3,187,1890,49,13,43,0,93,0,0,26,22,125,0,0,0,0,41,0,0,0,26,0,572,5939,2,0,0,1,0,56,4
24,0,5,3,0,0,1,7,10,0,2,15,6,0,1,0,2,3,0,1,2,6,8,0,6928,1,626,49,1,363,9,0,9,0,41,11893,14,5,1,252,0,171,28,45,0,0,1,2,40,0,2,0,0,1,0,8,7,0,813,3978,0,0,0,1,0,0,1,1,228,0,6,229,1304,25,0,4,0,0,245,0,153,15,250,7,0,2,38,2,1,9,0,0,88,1,25,2,0,0,0,0,0,11,0,0,93,65,0,1,0,0,22,19,0,0,0,15,0,0,7,0,16,0,1309,6,879,0,2,0,18,0,1,4,2036,0,0,1,0,3,0,95,0,0,1,1,0,0,659,0,53,153,4
25,49,1,0,0,0,52,41,133,0,3,96,2,7,1,2,0,2,0,0,14,8,4,0,0,31,34,4,6,4,18,0,3,4,2,0,1,68,14,0,0,1,1,124,1,0,7,0,0,3,2,4,0,0,0,240,0,1,11,4,8,1,0,113,0,1,2,0,0,3,0,5,2,1,6,1,0,2,0,0,3,4,7,0,7,0,0,7,0,3,0,0,1,3,2,0,0,8,4,0,1,242,2,0,12,1,1,3,0,0,0,20,9,0,2,5,0,0,5,2,1,1,5,21,1,1,131,0,15,3,1,0,3,1,1,0,14,2,50,6,1,3,3,64,3,0,1,32,4,6,11
